zip,people_complete,filed_date,report_date
56047,11,7/15/2023,2023-07-20
56352,933,7/15/2023,2023-07-20
55372,8378,7/15/2023,2023-07-20
56581,33,7/15/2023,2023-07-20
56113,33,7/15/2023,2023-07-20
55133,5,7/15/2023,2023-07-20
56022,7,7/15/2023,2023-07-20
55002,5,7/15/2023,2023-07-20
56371,17,7/15/2023,2023-07-20
55912,6491,7/15/2023,2023-07-20
56240,146,7/15/2023,2023-07-20
55021,6484,7/15/2023,2023-07-20
56001,10822,7/15/2023,2023-07-20
55439,4054,7/15/2023,2023-07-20
56314,142,7/15/2023,2023-07-20
55334,427,7/15/2023,2023-07-20
55109,10018,7/15/2023,2023-07-20
56129,97,7/15/2023,2023-07-20
55604,1665,7/15/2023,2023-07-20
56173,20,7/15/2023,2023-07-20
55780,67,7/15/2023,2023-07-20
55954,257,7/15/2023,2023-07-20
56115,257,7/15/2023,2023-07-20
56241,763,7/15/2023,2023-07-20
55327,1602,7/15/2023,2023-07-20
56307,696,7/15/2023,2023-07-20
55406,16351,7/15/2023,2023-07-20
56262,153,7/15/2023,2023-07-20
56312,326,7/15/2023,2023-07-20
55332,298,7/15/2023,2023-07-20
55328,1763,7/15/2023,2023-07-20
56308,6325,7/15/2023,2023-07-20
55425,2743,7/15/2023,2023-07-20
55771,264,7/15/2023,2023-07-20
56751,973,7/15/2023,2023-07-20
55941,244,7/15/2023,2023-07-20
56065,488,7/15/2023,2023-07-20
55045,1818,7/15/2023,2023-07-20
55748,273,7/15/2023,2023-07-20
55040,1795,7/15/2023,2023-07-20
56060,52,7/15/2023,2023-07-20
56164,994,7/15/2023,2023-07-20
55797,409,7/15/2023,2023-07-20
56669,80,7/15/2023,2023-07-20
55144,5,7/15/2023,2023-07-20
56096,587,7/15/2023,2023-07-20
56255,33,7/15/2023,2023-07-20
56267,1387,7/15/2023,2023-07-20
55935,187,7/15/2023,2023-07-20
55399,5,7/15/2023,2023-07-20
56666,241,7/15/2023,2023-07-20
55798,133,7/15/2023,2023-07-20
55777,5,7/15/2023,2023-07-20
56757,138,7/15/2023,2023-07-20
55346,6404,7/15/2023,2023-07-20
55595,5,7/15/2023,2023-07-20
55320,958,7/15/2023,2023-07-20
56461,621,7/15/2023,2023-07-20
55441,6155,7/15/2023,2023-07-20
55444,4403,7/15/2023,2023-07-20
55349,580,7/15/2023,2023-07-20
56369,101,7/15/2023,2023-07-20
56464,669,7/15/2023,2023-07-20
56711,18,7/15/2023,2023-07-20
55731,1903,7/15/2023,2023-07-20
56036,349,7/15/2023,2023-07-20
55016,10481,7/15/2023,2023-07-20
55127,7162,7/15/2023,2023-07-20
55090,111,7/15/2023,2023-07-20
56663,40,7/15/2023,2023-07-20
55104,15026,7/15/2023,2023-07-20
56629,10,7/15/2023,2023-07-20
55609,161,7/15/2023,2023-07-20
55128,8132,7/15/2023,2023-07-20
55437,7217,7/15/2023,2023-07-20
55029,12,7/15/2023,2023-07-20
55724,218,7/15/2023,2023-07-20
56009,318,7/15/2023,2023-07-20
55381,305,7/15/2023,2023-07-20
55552,5,7/15/2023,2023-07-20
56572,1388,7/15/2023,2023-07-20
55306,4303,7/15/2023,2023-07-20
56326,224,7/15/2023,2023-07-20
56315,327,7/15/2023,2023-07-20
55438,6915,7/15/2023,2023-07-20
55335,259,7/15/2023,2023-07-20
56473,625,7/15/2023,2023-07-20
56742,115,7/15/2023,2023-07-20
55750,461,7/15/2023,2023-07-20
56520,707,7/15/2023,2023-07-20
55087,62,7/15/2023,2023-07-20
55082,11731,7/15/2023,2023-07-20
56671,1232,7/15/2023,2023-07-20
56545,112,7/15/2023,2023-07-20
56396,5,7/15/2023,2023-07-20
56248,156,7/15/2023,2023-07-20
56145,70,7/15/2023,2023-07-20
55165,5,7/15/2023,2023-07-20
55088,406,7/15/2023,2023-07-20
56176,167,7/15/2023,2023-07-20
55785,43,7/15/2023,2023-07-20
56722,55,7/15/2023,2023-07-20
55702,129,7/15/2023,2023-07-20
56521,109,7/15/2023,2023-07-20
55991,318,7/15/2023,2023-07-20
55430,5591,7/15/2023,2023-07-20
56455,260,7/15/2023,2023-07-20
56358,442,7/15/2023,2023-07-20
55378,8474,7/15/2023,2023-07-20
56374,2156,7/15/2023,2023-07-20
55354,404,7/15/2023,2023-07-20
55459,5,7/15/2023,2023-07-20
56479,892,7/15/2023,2023-07-20
56433,388,7/15/2023,2023-07-20
55413,4862,7/15/2023,2023-07-20
56726,216,7/15/2023,2023-07-20
55706,488,7/15/2023,2023-07-20
56723,113,7/15/2023,2023-07-20
55703,118,7/15/2023,2023-07-20
55120,2051,7/15/2023,2023-07-20
56541,21,7/15/2023,2023-07-20
56139,59,7/15/2023,2023-07-20
55614,626,7/15/2023,2023-07-20
56634,183,7/15/2023,2023-07-20
55119,10615,7/15/2023,2023-07-20
56631,5,7/15/2023,2023-07-20
56524,193,7/15/2023,2023-07-20
56229,232,7/15/2023,2023-07-20
55018,270,7/15/2023,2023-07-20
56735,156,7/15/2023,2023-07-20
56014,151,7/15/2023,2023-07-20
55416,13902,7/15/2023,2023-07-20
56436,5,7/15/2023,2023-07-20
56037,323,7/15/2023,2023-07-20
55017,90,7/15/2023,2023-07-20
56363,38,7/15/2023,2023-07-20
55343,8360,7/15/2023,2023-07-20
55968,35,7/15/2023,2023-07-20
56537,3862,7/15/2023,2023-07-20
56681,62,7/15/2023,2023-07-20
56052,137,7/15/2023,2023-07-20
55072,504,7/15/2023,2023-07-20
56452,706,7/15/2023,2023-07-20
55472,5,7/15/2023,2023-07-20
56281,70,7/15/2023,2023-07-20
56230,136,7/15/2023,2023-07-20
55962,167,7/15/2023,2023-07-20
55967,207,7/15/2023,2023-07-20
56235,115,7/15/2023,2023-07-20
56538,22,7/15/2023,2023-07-20
56161,64,7/15/2023,2023-07-20
55792,2090,7/15/2023,2023-07-20
56667,150,7/15/2023,2023-07-20
56158,68,7/15/2023,2023-07-20
56655,431,7/15/2023,2023-07-20
56142,186,7/15/2023,2023-07-20
55012,451,7/15/2023,2023-07-20
56032,39,7/15/2023,2023-07-20
56187,2078,7/15/2023,2023-07-20
55079,1535,7/15/2023,2023-07-20
56754,78,7/15/2023,2023-07-20
55963,1634,7/15/2023,2023-07-20
56231,79,7/15/2023,2023-07-20
55348,7,7/15/2023,2023-07-20
55445,3469,7/15/2023,2023-07-20
56368,869,7/15/2023,2023-07-20
56465,553,7/15/2023,2023-07-20
56448,174,7/15/2023,2023-07-20
55468,5,7/15/2023,2023-07-20
56345,2883,7/15/2023,2023-07-20
55365,5,7/15/2023,2023-07-20
55076,6623,7/15/2023,2023-07-20
56056,19,7/15/2023,2023-07-20
56685,40,7/15/2023,2023-07-20
55303,10477,7/15/2023,2023-07-20
56323,85,7/15/2023,2023-07-20
55732,291,7/15/2023,2023-07-20
56033,59,7/15/2023,2023-07-20
55013,1757,7/15/2023,2023-07-20
56222,347,7/15/2023,2023-07-20
55970,224,7/15/2023,2023-07-20
55903,186,7/15/2023,2023-07-20
56251,190,7/15/2023,2023-07-20
56482,1185,7/15/2023,2023-07-20
55030,199,7/15/2023,2023-07-20
56010,210,7/15/2023,2023-07-20
56121,69,7/15/2023,2023-07-20
55101,2715,7/15/2023,2023-07-20
55005,735,7/15/2023,2023-07-20
56025,78,7/15/2023,2023-07-20
55708,257,7/15/2023,2023-07-20
56728,352,7/15/2023,2023-07-20
56020,19,7/15/2023,2023-07-20
55945,267,7/15/2023,2023-07-20
56019,110,7/15/2023,2023-07-20
56714,145,7/15/2023,2023-07-20
55734,1355,7/15/2023,2023-07-20
56727,130,7/15/2023,2023-07-20
55707,747,7/15/2023,2023-07-20
56316,226,7/15/2023,2023-07-20
55336,1351,7/15/2023,2023-07-20
55975,995,7/15/2023,2023-07-20
56227,45,7/15/2023,2023-07-20
55350,4033,7/15/2023,2023-07-20
56591,51,7/15/2023,2023-07-20
55810,2546,7/15/2023,2023-07-20
56342,597,7/15/2023,2023-07-20
55362,3630,7/15/2023,2023-07-20
55956,447,7/15/2023,2023-07-20
56525,13,7/15/2023,2023-07-20
56228,140,7/15/2023,2023-07-20
56243,261,7/15/2023,2023-07-20
55784,18,7/15/2023,2023-07-20
56177,5,7/15/2023,2023-07-20
55089,402,7/15/2023,2023-07-20
56172,555,7/15/2023,2023-07-20
55781,236,7/15/2023,2023-07-20
56652,86,7/15/2023,2023-07-20
56081,1012,7/15/2023,2023-07-20
56310,1001,7/15/2023,2023-07-20
55330,8664,7/15/2023,2023-07-20
55769,463,7/15/2023,2023-07-20
56044,339,7/15/2023,2023-07-20
55957,129,7/15/2023,2023-07-20
56478,5,7/15/2023,2023-07-20
55458,107,7/15/2023,2023-07-20
55355,2046,7/15/2023,2023-07-20
56375,116,7/15/2023,2023-07-20
55047,912,7/15/2023,2023-07-20
55766,6,7/15/2023,2023-07-20
55804,5998,7/15/2023,2023-07-20
56288,1333,7/15/2023,2023-07-20
55376,3635,7/15/2023,2023-07-20
56356,44,7/15/2023,2023-07-20
56585,202,7/15/2023,2023-07-20
56002,60,7/15/2023,2023-07-20
55331,6747,7/15/2023,2023-07-20
56311,147,7/15/2023,2023-07-20
56568,17,7/15/2023,2023-07-20
56265,1435,7/15/2023,2023-07-20
55720,4412,7/15/2023,2023-07-20
55951,343,7/15/2023,2023-07-20
56116,78,7/15/2023,2023-07-20
56601,6843,7/15/2023,2023-07-20
55710,302,7/15/2023,2023-07-20
55115,3062,7/15/2023,2023-07-20
55024,7384,7/15/2023,2023-07-20
55733,1387,7/15/2023,2023-07-20
56713,118,7/15/2023,2023-07-20
55987,8743,7/15/2023,2023-07-20
55426,9216,7/15/2023,2023-07-20
55125,15156,7/15/2023,2023-07-20
55440,64,7/15/2023,2023-07-20
55317,7386,7/15/2023,2023-07-20
56514,791,7/15/2023,2023-07-20
56219,92,7/15/2023,2023-07-20
56553,48,7/15/2023,2023-07-20
56143,731,7/15/2023,2023-07-20
56662,225,7/15/2023,2023-07-20
56570,237,7/15/2023,2023-07-20
55383,5,7/15/2023,2023-07-20
55420,6727,7/15/2023,2023-07-20
55981,1217,7/15/2023,2023-07-20
Unknown/missing,788,7/15/2023,2023-07-20
56641,74,6/17/2023,2023-06-22
56515,832,6/17/2023,2023-06-22
56218,84,6/17/2023,2023-06-22
55077,3938,6/17/2023,2023-06-22
56684,51,6/17/2023,2023-06-22
56057,635,6/17/2023,2023-06-22
55757,197,6/17/2023,2023-06-22
56082,3508,6/17/2023,2023-06-22
56651,87,6/17/2023,2023-06-22
55783,638,6/17/2023,2023-06-22
56170,88,6/17/2023,2023-06-22
55150,76,6/17/2023,2023-06-22
55019,654,6/17/2023,2023-06-22
56734,83,6/17/2023,2023-06-22
56039,126,6/17/2023,2023-06-22
56644,79,6/17/2023,2023-06-22
55169,5,6/17/2023,2023-06-22
56097,640,6/17/2023,2023-06-22
56149,151,6/17/2023,2023-06-22
55041,2212,6/17/2023,2023-06-22
56209,440,6/17/2023,2023-06-22
55124,16636,6/17/2023,2023-06-22
55746,3406,6/17/2023,2023-06-22
56661,147,6/17/2023,2023-06-22
55092,2242,6/17/2023,2023-06-22
56042,111,6/17/2023,2023-06-22
55803,6182,6/17/2023,2023-06-22
55371,2452,6/17/2023,2023-06-22
55025,5935,6/17/2023,2023-06-22
56567,545,6/17/2023,2023-06-22
55394,5,6/17/2023,2023-06-22
56253,192,6/17/2023,2023-06-22
55901,20916,6/17/2023,2023-06-22
55450,5,6/17/2023,2023-06-22
56470,2268,6/17/2023,2023-06-22
56577,5,6/17/2023,2023-06-22
55384,571,6/17/2023,2023-06-22
56397,5,6/17/2023,2023-06-22
56544,905,6/17/2023,2023-06-22
56249,72,6/17/2023,2023-06-22
55067,5,6/17/2023,2023-06-22
56047,11,6/17/2023,2023-06-22
56352,929,6/17/2023,2023-06-22
55372,8330,6/17/2023,2023-06-22
56581,31,6/17/2023,2023-06-22
56722,55,6/17/2023,2023-06-22
55702,129,6/17/2023,2023-06-22
56521,109,6/17/2023,2023-06-22
55991,316,6/17/2023,2023-06-22
55430,5496,6/17/2023,2023-06-22
55956,442,6/17/2023,2023-06-22
56525,12,6/17/2023,2023-06-22
56228,141,6/17/2023,2023-06-22
56243,264,6/17/2023,2023-06-22
55784,17,6/17/2023,2023-06-22
56177,5,6/17/2023,2023-06-22
55089,399,6/17/2023,2023-06-22
55110,12414,6/17/2023,2023-06-22
55301,2065,6/17/2023,2023-06-22
56321,159,6/17/2023,2023-06-22
55014,7609,6/17/2023,2023-06-22
56034,114,6/17/2023,2023-06-22
55719,1055,6/17/2023,2023-06-22
56517,35,6/17/2023,2023-06-22
55447,7405,6/17/2023,2023-06-22
56467,635,6/17/2023,2023-06-22
56223,210,6/17/2023,2023-06-22
55971,743,6/17/2023,2023-06-22
56502,115,6/17/2023,2023-06-22
56670,629,6/17/2023,2023-06-22
55083,5,6/17/2023,2023-06-22
56090,89,6/17/2023,2023-06-22
55105,13310,6/17/2023,2023-06-22
56628,445,6/17/2023,2023-06-22
56125,19,6/17/2023,2023-06-22
56686,127,6/17/2023,2023-06-22
55075,5274,6/17/2023,2023-06-22
56758,61,6/17/2023,2023-06-22
56055,856,6/17/2023,2023-06-22
56093,2293,6/17/2023,2023-06-22
55751,251,6/17/2023,2023-06-22
56626,60,6/17/2023,2023-06-22
55606,150,6/17/2023,2023-06-22
56119,153,6/17/2023,2023-06-22
56379,3457,6/17/2023,2023-06-22
55454,1182,6/17/2023,2023-06-22
56474,785,6/17/2023,2023-06-22
55359,1591,6/17/2023,2023-06-22
56294,12,6/17/2023,2023-06-22
56447,269,6/17/2023,2023-06-22
55467,5,6/17/2023,2023-06-22
56649,1849,6/17/2023,2023-06-22
55164,5,6/17/2023,2023-06-22
56144,156,6/17/2023,2023-06-22
56373,381,6/17/2023,2023-06-22
55353,509,6/17/2023,2023-06-22
55601,30,6/17/2023,2023-06-22
56621,543,6/17/2023,2023-06-22
55808,1609,6/17/2023,2023-06-22
56284,304,6/17/2023,2023-06-22
56589,367,6/17/2023,2023-06-22
56744,84,6/17/2023,2023-06-22
55069,846,6/17/2023,2023-06-22
55764,67,6/17/2023,2023-06-22
56167,78,6/17/2023,2023-06-22
56255,32,6/17/2023,2023-06-22
56267,1378,6/17/2023,2023-06-22
55935,190,6/17/2023,2023-06-22
55399,5,6/17/2023,2023-06-22
56666,240,6/17/2023,2023-06-22
55798,133,6/17/2023,2023-06-22
55777,5,6/17/2023,2023-06-22
56757,139,6/17/2023,2023-06-22
56142,184,6/17/2023,2023-06-22
55012,449,6/17/2023,2023-06-22
56032,39,6/17/2023,2023-06-22
56187,2057,6/17/2023,2023-06-22
55079,1514,6/17/2023,2023-06-22
56754,78,6/17/2023,2023-06-22
55963,1621,6/17/2023,2023-06-22
56231,79,6/17/2023,2023-06-22
55317,7350,6/17/2023,2023-06-22
56514,782,6/17/2023,2023-06-22
56219,90,6/17/2023,2023-06-22
56553,48,6/17/2023,2023-06-22
56547,513,6/17/2023,2023-06-22
55918,236,6/17/2023,2023-06-22
55555,6,6/17/2023,2023-06-22
56575,172,6/17/2023,2023-06-22
55386,2549,6/17/2023,2023-06-22
56278,628,6/17/2023,2023-06-22
55402,240,6/17/2023,2023-06-22
56031,2307,6/17/2023,2023-06-22
55011,1930,6/17/2023,2023-06-22
55816,67,6/17/2023,2023-06-22
56344,16,6/17/2023,2023-06-22
56449,274,6/17/2023,2023-06-22
55364,3883,6/17/2023,2023-06-22
55725,31,6/17/2023,2023-06-22
55106,11927,6/17/2023,2023-06-22
56152,234,6/17/2023,2023-06-22
55172,5,6/17/2023,2023-06-22
56063,734,6/17/2023,2023-06-22
55043,892,6/17/2023,2023-06-22
55442,4866,6/17/2023,2023-06-22
55470,5,6/17/2023,2023-06-22
56450,289,6/17/2023,2023-06-22
56283,1443,6/17/2023,2023-06-22
55723,596,6/17/2023,2023-06-22
56731,17,6/17/2023,2023-06-22
55711,166,6/17/2023,2023-06-22
55310,315,6/17/2023,2023-06-22
56330,196,6/17/2023,2023-06-22
56201,5184,6/17/2023,2023-06-22
55953,158,6/17/2023,2023-06-22
56763,480,6/17/2023,2023-06-22
56437,128,6/17/2023,2023-06-22
55417,11791,6/17/2023,2023-06-22
56331,251,6/17/2023,2023-06-22
55311,12434,6/17/2023,2023-06-22
56303,6202,6/17/2023,2023-06-22
55323,13,6/17/2023,2023-06-22
55338,148,6/17/2023,2023-06-22
56318,197,6/17/2023,2023-06-22
55435,5713,6/17/2023,2023-06-22
55314,235,6/17/2023,2023-06-22
55419,13306,6/17/2023,2023-06-22
56334,1467,6/17/2023,2023-06-22
55006,511,6/17/2023,2023-06-22
56026,370,6/17/2023,2023-06-22
56088,303,6/17/2023,2023-06-22
56156,1189,6/17/2023,2023-06-22
55763,156,6/17/2023,2023-06-22
56672,405,6/17/2023,2023-06-22
55008,3159,6/17/2023,2023-06-22
55705,759,6/17/2023,2023-06-22
56725,168,6/17/2023,2023-06-22
56028,347,6/17/2023,2023-06-22
56173,20,6/17/2023,2023-06-22
55780,66,6/17/2023,2023-06-22
55954,258,6/17/2023,2023-06-22
56115,256,6/17/2023,2023-06-22
56241,764,6/17/2023,2023-06-22
56455,259,6/17/2023,2023-06-22
56358,442,6/17/2023,2023-06-22
55378,8407,6/17/2023,2023-06-22
56374,2136,6/17/2023,2023-06-22
55354,403,6/17/2023,2023-06-22
55459,5,6/17/2023,2023-06-22
56479,890,6/17/2023,2023-06-22
56433,385,6/17/2023,2023-06-22
55413,4817,6/17/2023,2023-06-22
56726,211,6/17/2023,2023-06-22
55706,485,6/17/2023,2023-06-22
55957,128,6/17/2023,2023-06-22
56478,5,6/17/2023,2023-06-22
55458,107,6/17/2023,2023-06-22
55355,2033,6/17/2023,2023-06-22
56375,115,6/17/2023,2023-06-22
55047,903,6/17/2023,2023-06-22
55766,6,6/17/2023,2023-06-22
55753,173,6/17/2023,2023-06-22
55760,665,6/17/2023,2023-06-22
56740,5,6/17/2023,2023-06-22
56340,266,6/17/2023,2023-06-22
56593,5,6/17/2023,2023-06-22
55812,2746,6/17/2023,2023-06-22
55360,454,6/17/2023,2023-06-22
55054,327,6/17/2023,2023-06-22
56074,363,6/17/2023,2023-06-22
56153,36,6/17/2023,2023-06-22
55955,753,6/17/2023,2023-06-22
56207,52,6/17/2023,2023-06-22
55068,8900,6/17/2023,2023-06-22
56048,714,6/17/2023,2023-06-22
55765,155,6/17/2023,2023-06-22
56533,44,6/17/2023,2023-06-22
55071,1159,6/17/2023,2023-06-22
56051,140,6/17/2023,2023-06-22
55793,159,6/17/2023,2023-06-22
56160,31,6/17/2023,2023-06-22
55392,5,6/17/2023,2023-06-22
56561,37,6/17/2023,2023-06-22
55615,95,6/17/2023,2023-06-22
56138,99,6/17/2023,2023-06-22
55118,10752,6/17/2023,2023-06-22
55917,695,6/17/2023,2023-06-22
56245,51,6/17/2023,2023-06-22
56548,126,6/17/2023,2023-06-22
55170,5,6/17/2023,2023-06-22
56150,417,6/17/2023,2023-06-22
56453,107,6/17/2023,2023-06-22
56280,84,6/17/2023,2023-06-22
55473,5,6/17/2023,2023-06-22
56136,253,6/17/2023,2023-06-22
55116,11537,6/17/2023,2023-06-22
56347,1064,6/17/2023,2023-06-22
55815,6,6/17/2023,2023-06-22
55367,105,6/17/2023,2023-06-22
56594,76,6/17/2023,2023-06-22
56466,541,6/17/2023,2023-06-22
55446,10142,6/17/2023,2023-06-22
55084,329,6/17/2023,2023-06-22
55391,5848,6/17/2023,2023-06-22
56562,27,6/17/2023,2023-06-22
56398,5,6/17/2023,2023-06-22
56155,67,6/17/2023,2023-06-22
55175,5,6/17/2023,2023-06-22
56658,5,6/17/2023,2023-06-22
56220,589,6/17/2023,2023-06-22
55972,1267,6/17/2023,2023-06-22
56742,115,6/17/2023,2023-06-22
55750,456,6/17/2023,2023-06-22
56520,697,6/17/2023,2023-06-22
55087,61,6/17/2023,2023-06-22
56020,19,6/17/2023,2023-06-22
55945,267,6/17/2023,2023-06-22
56019,111,6/17/2023,2023-06-22
56714,144,6/17/2023,2023-06-22
55734,1349,6/17/2023,2023-06-22
56727,130,6/17/2023,2023-06-22
55707,745,6/17/2023,2023-06-22
55379,10260,6/17/2023,2023-06-22
56287,15,6/17/2023,2023-06-22
56359,623,6/17/2023,2023-06-22
55474,5,6/17/2023,2023-06-22
55407,13367,6/17/2023,2023-06-22
55616,1723,6/17/2023,2023-06-22
56636,913,6/17/2023,2023-06-22
56117,60,6/17/2023,2023-06-22
55020,762,6/17/2023,2023-06-22
56721,1778,6/17/2023,2023-06-22
55046,898,6/17/2023,2023-06-22
55738,89,6/17/2023,2023-06-22
55001,1066,6/17/2023,2023-06-22
56021,209,6/17/2023,2023-06-22
55032,616,6/17/2023,2023-06-22
56511,397,6/17/2023,2023-06-22
55129,10145,6/17/2023,2023-06-22
56132,100,6/17/2023,2023-06-22
55112,14795,6/17/2023,2023-06-22
56399,5,6/17/2023,2023-06-22
55393,5,6/17/2023,2023-06-22
56560,10563,6/17/2023,2023-06-22
56282,240,6/17/2023,2023-06-22
55569,5,6/17/2023,2023-06-22
56244,197,6/17/2023,2023-06-22
56549,1087,6/17/2023,2023-06-22
55396,325,6/17/2023,2023-06-22
56565,21,6/17/2023,2023-06-22
56011,1467,6/17/2023,2023-06-22
55031,341,6/17/2023,2023-06-22
56023,85,6/17/2023,2023-06-22
55003,739,6/17/2023,2023-06-22
56174,58,6/17/2023,2023-06-22
56679,21,6/17/2023,2023-06-22
55787,123,6/17/2023,2023-06-22
55065,206,6/17/2023,2023-06-22
55768,594,6/17/2023,2023-06-22
56748,67,6/17/2023,2023-06-22
56045,99,6/17/2023,2023-06-22
56083,109,6/17/2023,2023-06-22
56650,102,6/17/2023,2023-06-22
56720,5,6/17/2023,2023-06-22
56046,12,6/17/2023,2023-06-22
55066,5564,6/17/2023,2023-06-22
56075,13,6/17/2023,2023-06-22
55758,23,6/17/2023,2023-06-22
55055,1005,6/17/2023,2023-06-22
55328,1755,6/17/2023,2023-06-22
56308,6315,6/17/2023,2023-06-22
55425,2704,6/17/2023,2023-06-22
55771,264,6/17/2023,2023-06-22
56751,974,6/17/2023,2023-06-22
55941,240,6/17/2023,2023-06-22
56065,484,6/17/2023,2023-06-22
55045,1812,6/17/2023,2023-06-22
55748,271,6/17/2023,2023-06-22
55968,35,6/17/2023,2023-06-22
56537,3832,6/17/2023,2023-06-22
56681,61,6/17/2023,2023-06-22
56052,137,6/17/2023,2023-06-22
55072,505,6/17/2023,2023-06-22
56452,705,6/17/2023,2023-06-22
55472,5,6/17/2023,2023-06-22
56281,70,6/17/2023,2023-06-22
56230,138,6/17/2023,2023-06-22
55962,166,6/17/2023,2023-06-22
55733,1383,6/17/2023,2023-06-22
56713,119,6/17/2023,2023-06-22
55987,8677,6/17/2023,2023-06-22
55426,9114,6/17/2023,2023-06-22
55125,15049,6/17/2023,2023-06-22
55440,60,6/17/2023,2023-06-22
55752,90,6/17/2023,2023-06-22
56446,263,6/17/2023,2023-06-22
56295,45,6/17/2023,2023-06-22
56320,1865,6/17/2023,2023-06-22
56401,5553,6/17/2023,2023-06-22
55421,7934,6/17/2023,2023-06-22
56566,86,6/17/2023,2023-06-22
55395,422,6/17/2023,2023-06-22
55939,438,6/17/2023,2023-06-22
55612,243,6/17/2023,2023-06-22
55961,109,6/17/2023,2023-06-22
55322,637,6/17/2023,2023-06-22
56302,89,6/17/2023,2023-06-22
55936,415,6/17/2023,2023-06-22
56264,275,6/17/2023,2023-06-22
56569,240,6/17/2023,2023-06-22
56208,415,6/17/2023,2023-06-22
55026,168,6/17/2023,2023-06-22
56006,5,6/17/2023,2023-06-22
55390,419,6/17/2023,2023-06-22
56563,12,6/17/2023,2023-06-22
56630,439,6/17/2023,2023-06-22
55807,2736,6/17/2023,2023-06-22
55478,5,6/17/2023,2023-06-22
56458,89,6/17/2023,2023-06-22
56586,414,6/17/2023,2023-06-22
55375,906,6/17/2023,2023-06-22
56355,112,6/17/2023,2023-06-22
56085,946,6/17/2023,2023-06-22
55117,12068,6/17/2023,2023-06-22
56137,167,6/17/2023,2023-06-22
55113,16286,6/17/2023,2023-06-22
56178,350,6/17/2023,2023-06-22
56317,10,6/17/2023,2023-06-22
55337,11979,6/17/2023,2023-06-22
55063,1708,6/17/2023,2023-06-22
56043,109,6/17/2023,2023-06-22
56501,3835,6/17/2023,2023-06-22
55973,45,6/17/2023,2023-06-22
56221,153,6/17/2023,2023-06-22
55977,38,6/17/2023,2023-06-22
56225,156,6/17/2023,2023-06-22
56528,466,6/17/2023,2023-06-22
56216,102,6/17/2023,2023-06-22
55944,2023,6/17/2023,2023-06-22
56522,64,6/17/2023,2023-06-22
56113,33,6/17/2023,2023-06-22
55133,5,6/17/2023,2023-06-22
56022,7,6/17/2023,2023-06-22
55002,5,6/17/2023,2023-06-22
56371,17,6/17/2023,2023-06-22
55912,6447,6/17/2023,2023-06-22
56240,146,6/17/2023,2023-06-22
56723,112,6/17/2023,2023-06-22
55703,119,6/17/2023,2023-06-22
55120,2034,6/17/2023,2023-06-22
56541,21,6/17/2023,2023-06-22
56139,59,6/17/2023,2023-06-22
55614,625,6/17/2023,2023-06-22
56634,181,6/17/2023,2023-06-22
55119,10450,6/17/2023,2023-06-22
55804,5979,6/17/2023,2023-06-22
56288,1331,6/17/2023,2023-06-22
55376,3611,6/17/2023,2023-06-22
56356,44,6/17/2023,2023-06-22
56585,200,6/17/2023,2023-06-22
56002,59,6/17/2023,2023-06-22
55331,6736,6/17/2023,2023-06-22
56311,148,6/17/2023,2023-06-22
55319,1027,6/17/2023,2023-06-22
56434,24,6/17/2023,2023-06-22
55414,7335,6/17/2023,2023-06-22
56339,194,6/17/2023,2023-06-22
55171,5,6/17/2023,2023-06-22
56151,116,6/17/2023,2023-06-22
56637,52,6/17/2023,2023-06-22
55767,1212,6/17/2023,2023-06-22
55060,6896,6/17/2023,2023-06-22
55741,658,6/17/2023,2023-06-22
56761,53,6/17/2023,2023-06-22
56007,4744,6/17/2023,2023-06-22
55027,535,6/17/2023,2023-06-22
56168,113,6/17/2023,2023-06-22
55742,49,6/17/2023,2023-06-22
55191,5,6/17/2023,2023-06-22
56762,396,6/17/2023,2023-06-22
55161,5,6/17/2023,2023-06-22
56141,48,6/17/2023,2023-06-22
56252,242,6/17/2023,2023-06-22
56481,272,6/17/2023,2023-06-22
56729,24,6/17/2023,2023-06-22
56024,637,6/17/2023,2023-06-22
55709,861,6/17/2023,2023-06-22
55919,277,6/17/2023,2023-06-22
56546,55,6/17/2023,2023-06-22
55589,5,6/17/2023,2023-06-22
56477,325,6/17/2023,2023-06-22
55370,119,6/17/2023,2023-06-22
55802,1246,6/17/2023,2023-06-22
56583,19,6/17/2023,2023-06-22
56350,84,6/17/2023,2023-06-22
56573,1664,6/17/2023,2023-06-22
55380,5,6/17/2023,2023-06-22
55122,10658,6/17/2023,2023-06-22
56171,282,6/17/2023,2023-06-22
55782,102,6/17/2023,2023-06-22
55340,2979,6/17/2023,2023-06-22
56360,784,6/17/2023,2023-06-22
55593,5,6/17/2023,2023-06-22
56292,48,6/17/2023,2023-06-22
56441,652,6/17/2023,2023-06-22
55712,117,6/17/2023,2023-06-22
56732,176,6/17/2023,2023-06-22
56680,47,6/17/2023,2023-06-22
55073,948,6/17/2023,2023-06-22
56550,69,6/17/2023,2023-06-22
56035,82,6/17/2023,2023-06-22
56738,181,6/17/2023,2023-06-22
55718,958,6/17/2023,2023-06-22
55444,4350,6/17/2023,2023-06-22
55349,585,6/17/2023,2023-06-22
56369,99,6/17/2023,2023-06-22
56464,671,6/17/2023,2023-06-22
56711,18,6/17/2023,2023-06-22
55731,1892,6/17/2023,2023-06-22
56036,351,6/17/2023,2023-06-22
55016,10369,6/17/2023,2023-06-22
