year,week,age_group,new_cases,mmwr_startdate,mmwr_enddate,pop_size,F3,F5,F6,new_cases_percap,outcome,report_date
2021,48,50-64,6050,2021-11-28,2021-12-04,1114015,NA,NA,NA,543.081,case,2023-06-01
2021,48,65-74,1743,2021-11-28,2021-12-04,490739,NA,NA,NA,355.179,case,2023-06-01
2021,48,75-84,822,2021-11-28,2021-12-04,252053,NA,NA,NA,326.122,case,2023-06-01
2021,48,85+,378,2021-11-28,2021-12-04,115906,NA,NA,NA,326.126,case,2023-06-01
2021,48,Total,33684,2021-11-28,2021-12-04,5562663,NA,NA,NA,605.537,case,2023-06-01
2021,49,0-4,1359,2021-12-05,2021-12-11,351664,NA,NA,NA,386.448,case,2023-06-01
2021,49,12-17,1664,2021-12-05,2021-12-11,433734,NA,NA,NA,383.645,case,2023-06-01
2021,49,18-49,11511,2021-12-05,2021-12-11,2294817,NA,NA,NA,501.609,case,2023-06-01
2021,49,5-11,2207,2021-12-05,2021-12-11,509735,NA,NA,NA,432.97,case,2023-06-01
2021,49,50-64,4254,2021-12-05,2021-12-11,1114015,NA,NA,NA,381.862,case,2023-06-01
2021,49,65-74,1319,2021-12-05,2021-12-11,490739,NA,NA,NA,268.778,case,2023-06-01
2021,49,75-84,616,2021-12-05,2021-12-11,252053,NA,NA,NA,244.393,case,2023-06-01
2021,49,85+,259,2021-12-05,2021-12-11,115906,NA,NA,NA,223.457,case,2023-06-01
2021,49,Total,23189,2021-12-05,2021-12-11,5562663,NA,NA,NA,416.869,case,2023-06-01
2021,50,0-4,1132,2021-12-12,2021-12-18,351664,NA,NA,NA,321.898,case,2023-06-01
2021,50,12-17,1536,2021-12-12,2021-12-18,433734,NA,NA,NA,354.134,case,2023-06-01
2021,50,18-49,11116,2021-12-12,2021-12-18,2294817,NA,NA,NA,484.396,case,2023-06-01
2021,50,5-11,1779,2021-12-12,2021-12-18,509735,NA,NA,NA,349.005,case,2023-06-01
2021,50,50-64,3636,2021-12-12,2021-12-18,1114015,NA,NA,NA,326.387,case,2023-06-01
2021,50,65-74,1157,2021-12-12,2021-12-18,490739,NA,NA,NA,235.767,case,2023-06-01
2021,50,75-84,483,2021-12-12,2021-12-18,252053,NA,NA,NA,191.626,case,2023-06-01
2021,50,85+,208,2021-12-12,2021-12-18,115906,NA,NA,NA,179.456,case,2023-06-01
2021,50,Total,21047,2021-12-12,2021-12-18,5562663,NA,NA,NA,378.362,case,2023-06-01
2021,51,0-4,1155,2021-12-19,2021-12-25,351664,NA,NA,NA,328.439,case,2023-06-01
2021,51,12-17,1700,2021-12-19,2021-12-25,433734,NA,NA,NA,391.945,case,2023-06-01
2021,51,18-49,13622,2021-12-19,2021-12-25,2294817,NA,NA,NA,593.599,case,2023-06-01
2021,51,5-11,1390,2021-12-19,2021-12-25,509735,NA,NA,NA,272.691,case,2023-06-01
2021,51,50-64,3652,2021-12-19,2021-12-25,1114015,NA,NA,NA,327.823,case,2023-06-01
2021,51,65-74,1093,2021-12-19,2021-12-25,490739,NA,NA,NA,222.725,case,2023-06-01
2021,51,75-84,427,2021-12-19,2021-12-25,252053,NA,NA,NA,169.409,case,2023-06-01
2021,51,85+,173,2021-12-19,2021-12-25,115906,NA,NA,NA,149.259,case,2023-06-01
2021,51,Total,23212,2021-12-19,2021-12-25,5562663,NA,NA,NA,417.282,case,2023-06-01
2021,52,0-4,2341,2021-12-26,2022-01-01,351664,NA,NA,NA,665.692,case,2023-06-01
2021,52,12-17,3395,2021-12-26,2022-01-01,433734,NA,NA,NA,782.738,case,2023-06-01
2021,52,18-49,30663,2021-12-26,2022-01-01,2294817,NA,NA,NA,1336.185,case,2023-06-01
2021,52,5-11,3000,2021-12-26,2022-01-01,509735,NA,NA,NA,588.541,case,2023-06-01
2021,52,50-64,8117,2021-12-26,2022-01-01,1114015,NA,NA,NA,728.626,case,2023-06-01
2021,52,65-74,2250,2021-12-26,2022-01-01,490739,NA,NA,NA,458.492,case,2023-06-01
2021,52,75-84,926,2021-12-26,2022-01-01,252053,NA,NA,NA,367.383,case,2023-06-01
2021,52,85+,360,2021-12-26,2022-01-01,115906,NA,NA,NA,310.597,case,2023-06-01
2021,52,Total,51052,2021-12-26,2022-01-01,5562663,NA,NA,NA,917.762,case,2023-06-01
2022,1,0-4,4447,2022-01-02,2022-01-08,351664,NA,NA,NA,1264.559,case,2023-06-01
2022,1,12-17,7418,2022-01-02,2022-01-08,433734,NA,NA,NA,1710.265,case,2023-06-01
2022,1,18-49,54274,2022-01-02,2022-01-08,2294817,NA,NA,NA,2365.069,case,2023-06-01
2022,1,5-11,6284,2022-01-02,2022-01-08,509735,NA,NA,NA,1232.797,case,2023-06-01
2022,1,50-64,13652,2022-01-02,2022-01-08,1114015,NA,NA,NA,1225.477,case,2023-06-01
2022,1,65-74,3695,2022-01-02,2022-01-08,490739,NA,NA,NA,752.946,case,2023-06-01
2022,1,75-84,1468,2022-01-02,2022-01-08,252053,NA,NA,NA,582.417,case,2023-06-01
2022,1,85+,667,2022-01-02,2022-01-08,115906,NA,NA,NA,575.466,case,2023-06-01
2022,1,Total,91905,2022-01-02,2022-01-08,5562663,NA,NA,NA,1652.176,case,2023-06-01
2022,2,0-4,5184,2022-01-09,2022-01-15,351664,NA,NA,NA,1474.134,case,2023-06-01
2022,2,12-17,8424,2022-01-09,2022-01-15,433734,NA,NA,NA,1942.204,case,2023-06-01
2022,2,18-49,49262,2022-01-09,2022-01-15,2294817,NA,NA,NA,2146.664,case,2023-06-01
2022,2,5-11,7627,2022-01-09,2022-01-15,509735,NA,NA,NA,1496.268,case,2023-06-01
2022,2,50-64,14383,2022-01-09,2022-01-15,1114015,NA,NA,NA,1291.096,case,2023-06-01
2022,2,65-74,4236,2022-01-09,2022-01-15,490739,NA,NA,NA,863.188,case,2023-06-01
2022,2,75-84,1671,2022-01-09,2022-01-15,252053,NA,NA,NA,662.956,case,2023-06-01
2022,2,85+,756,2022-01-09,2022-01-15,115906,NA,NA,NA,652.253,case,2023-06-01
2022,2,Total,91543,2022-01-09,2022-01-15,5562663,NA,NA,NA,1645.669,case,2023-06-01
2022,3,0-4,4162,2022-01-16,2022-01-22,351664,NA,NA,NA,1183.516,case,2023-06-01
2022,3,12-17,5477,2022-01-16,2022-01-22,433734,NA,NA,NA,1262.756,case,2023-06-01
2022,3,18-49,36238,2022-01-16,2022-01-22,2294817,NA,NA,NA,1579.124,case,2023-06-01
2022,3,5-11,5778,2022-01-16,2022-01-22,509735,NA,NA,NA,1133.53,case,2023-06-01
2022,3,50-64,11638,2022-01-16,2022-01-22,1114015,NA,NA,NA,1044.69,case,2023-06-01
2022,3,65-74,3810,2022-01-16,2022-01-22,490739,NA,NA,NA,776.38,case,2023-06-01
2022,3,75-84,1674,2022-01-16,2022-01-22,252053,NA,NA,NA,664.146,case,2023-06-01
2022,3,85+,794,2022-01-16,2022-01-22,115906,NA,NA,NA,685.038,case,2023-06-01
2022,3,Total,69571,2022-01-16,2022-01-22,5562663,NA,NA,NA,1250.678,case,2023-06-01
2022,4,0-4,2680,2022-01-23,2022-01-29,351664,NA,NA,NA,762.091,case,2023-06-01
2022,4,12-17,2746,2022-01-23,2022-01-29,433734,NA,NA,NA,633.107,case,2023-06-01
2022,4,18-49,21100,2022-01-23,2022-01-29,2294817,NA,NA,NA,919.463,case,2023-06-01
2022,4,5-11,3209,2022-01-23,2022-01-29,509735,NA,NA,NA,629.543,case,2023-06-01
2022,4,50-64,7398,2022-01-23,2022-01-29,1114015,NA,NA,NA,664.084,case,2023-06-01
2022,4,65-74,2741,2022-01-23,2022-01-29,490739,NA,NA,NA,558.545,case,2023-06-01
2022,4,75-84,1212,2022-01-23,2022-01-29,252053,NA,NA,NA,480.851,case,2023-06-01
2022,4,85+,611,2022-01-23,2022-01-29,115906,NA,NA,NA,527.151,case,2023-06-01
2022,4,Total,41697,2022-01-23,2022-01-29,5562663,NA,NA,NA,749.587,case,2023-06-01
2022,5,0-4,1657,2022-01-30,2022-02-05,351664,NA,NA,NA,471.188,case,2023-06-01
2022,5,12-17,1391,2022-01-30,2022-02-05,433734,NA,NA,NA,320.703,case,2023-06-01
2022,5,18-49,11817,2022-01-30,2022-02-05,2294817,NA,NA,NA,514.943,case,2023-06-01
2022,5,5-11,1815,2022-01-30,2022-02-05,509735,NA,NA,NA,356.067,case,2023-06-01
2022,5,50-64,4395,2022-01-30,2022-02-05,1114015,NA,NA,NA,394.519,case,2023-06-01
2022,5,65-74,1803,2022-01-30,2022-02-05,490739,NA,NA,NA,367.405,case,2023-06-01
2022,5,75-84,953,2022-01-30,2022-02-05,252053,NA,NA,NA,378.095,case,2023-06-01
2022,5,85+,470,2022-01-30,2022-02-05,115906,NA,NA,NA,405.501,case,2023-06-01
2022,5,Total,24301,2022-01-30,2022-02-05,5562663,NA,NA,NA,436.859,case,2023-06-01
2022,6,0-4,1154,2022-02-06,2022-02-12,351664,NA,NA,NA,328.154,case,2023-06-01
2022,6,12-17,811,2022-02-06,2022-02-12,433734,NA,NA,NA,186.981,case,2023-06-01
2022,6,18-49,7014,2022-02-06,2022-02-12,2294817,NA,NA,NA,305.645,case,2023-06-01
2022,6,5-11,1208,2022-02-06,2022-02-12,509735,NA,NA,NA,236.986,case,2023-06-01
2022,6,50-64,2732,2022-02-06,2022-02-12,1114015,NA,NA,NA,245.239,case,2023-06-01
2022,6,65-74,1189,2022-02-06,2022-02-12,490739,NA,NA,NA,242.288,case,2023-06-01
2022,6,75-84,669,2022-02-06,2022-02-12,252053,NA,NA,NA,265.42,case,2023-06-01
2022,6,85+,321,2022-02-06,2022-02-12,115906,NA,NA,NA,276.949,case,2023-06-01
2022,6,Total,15098,2022-02-06,2022-02-12,5562663,NA,NA,NA,271.417,case,2023-06-01
2022,7,0-4,688,2022-02-13,2022-02-19,351664,NA,NA,NA,195.641,case,2023-06-01
2022,7,12-17,434,2022-02-13,2022-02-19,433734,NA,NA,NA,100.061,case,2023-06-01
2022,7,18-49,4073,2022-02-13,2022-02-19,2294817,NA,NA,NA,177.487,case,2023-06-01
2022,7,5-11,544,2022-02-13,2022-02-19,509735,NA,NA,NA,106.722,case,2023-06-01
2022,7,50-64,1637,2022-02-13,2022-02-19,1114015,NA,NA,NA,146.946,case,2023-06-01
2022,7,65-74,752,2022-02-13,2022-02-19,490739,NA,NA,NA,153.238,case,2023-06-01
2022,7,75-84,438,2022-02-13,2022-02-19,252053,NA,NA,NA,173.773,case,2023-06-01
2022,7,85+,219,2022-02-13,2022-02-19,115906,NA,NA,NA,188.946,case,2023-06-01
2022,7,Total,8785,2022-02-13,2022-02-19,5562663,NA,NA,NA,157.928,case,2023-06-01
2022,8,0-4,452,2022-02-20,2022-02-26,351664,NA,NA,NA,128.532,case,2023-06-01
2022,8,12-17,267,2022-02-20,2022-02-26,433734,NA,NA,NA,61.558,case,2023-06-01
2022,8,18-49,2396,2022-02-20,2022-02-26,2294817,NA,NA,NA,104.409,case,2023-06-01
2022,8,5-11,357,2022-02-20,2022-02-26,509735,NA,NA,NA,70.036,case,2023-06-01
2022,8,50-64,927,2022-02-20,2022-02-26,1114015,NA,NA,NA,83.213,case,2023-06-01
2022,8,65-74,445,2022-02-20,2022-02-26,490739,NA,NA,NA,90.68,case,2023-06-01
2022,8,75-84,265,2022-02-20,2022-02-26,252053,NA,NA,NA,105.137,case,2023-06-01
2022,8,85+,146,2022-02-20,2022-02-26,115906,NA,NA,NA,125.964,case,2023-06-01
2022,8,Total,5255,2022-02-20,2022-02-26,5562663,NA,NA,NA,94.469,case,2023-06-01
2022,9,0-4,306,2022-02-27,2022-03-05,351664,NA,NA,NA,87.015,case,2023-06-01
2022,9,12-17,192,2022-02-27,2022-03-05,433734,NA,NA,NA,44.267,case,2023-06-01
2022,9,18-49,1788,2022-02-27,2022-03-05,2294817,NA,NA,NA,77.915,case,2023-06-01
2022,9,5-11,262,2022-02-27,2022-03-05,509735,NA,NA,NA,51.399,case,2023-06-01
2022,9,50-64,658,2022-02-27,2022-03-05,1114015,NA,NA,NA,59.066,case,2023-06-01
2022,9,65-74,365,2022-02-27,2022-03-05,490739,NA,NA,NA,74.378,case,2023-06-01
2022,9,75-84,215,2022-02-27,2022-03-05,252053,NA,NA,NA,85.3,case,2023-06-01
2022,9,85+,115,2022-02-27,2022-03-05,115906,NA,NA,NA,99.218,case,2023-06-01
2022,9,Total,3901,2022-02-27,2022-03-05,5562663,NA,NA,NA,70.128,case,2023-06-01
2022,10,0-4,213,2022-03-06,2022-03-12,351664,NA,NA,NA,60.569,case,2023-06-01
2022,10,12-17,110,2022-03-06,2022-03-12,433734,NA,NA,NA,25.361,case,2023-06-01
2022,10,18-49,1341,2022-03-06,2022-03-12,2294817,NA,NA,NA,58.436,case,2023-06-01
2022,10,5-11,179,2022-03-06,2022-03-12,509735,NA,NA,NA,35.116,case,2023-06-01
2022,10,50-64,505,2022-03-06,2022-03-12,1114015,NA,NA,NA,45.332,case,2023-06-01
2022,10,65-74,255,2022-03-06,2022-03-12,490739,NA,NA,NA,51.962,case,2023-06-01
2022,10,75-84,157,2022-03-06,2022-03-12,252053,NA,NA,NA,62.288,case,2023-06-01
2022,10,85+,81,2022-03-06,2022-03-12,115906,NA,NA,NA,69.884,case,2023-06-01
2022,10,Total,2841,2022-03-06,2022-03-12,5562663,NA,NA,NA,51.073,case,2023-06-01
2022,11,0-4,201,2022-03-13,2022-03-19,351664,NA,NA,NA,57.157,case,2023-06-01
2022,11,12-17,128,2022-03-13,2022-03-19,433734,NA,NA,NA,29.511,case,2023-06-01
2022,11,18-49,1232,2022-03-13,2022-03-19,2294817,NA,NA,NA,53.686,case,2023-06-01
2022,11,5-11,168,2022-03-13,2022-03-19,509735,NA,NA,NA,32.958,case,2023-06-01
2022,11,50-64,454,2022-03-13,2022-03-19,1114015,NA,NA,NA,40.753,case,2023-06-01
2022,11,65-74,226,2022-03-13,2022-03-19,490739,NA,NA,NA,46.053,case,2023-06-01
2022,11,75-84,139,2022-03-13,2022-03-19,252053,NA,NA,NA,55.147,case,2023-06-01
2022,11,85+,84,2022-03-13,2022-03-19,115906,NA,NA,NA,72.473,case,2023-06-01
2022,11,Total,2632,2022-03-13,2022-03-19,5562663,NA,NA,NA,47.315,case,2023-06-01
2022,12,0-4,169,2022-03-20,2022-03-26,351664,NA,NA,NA,48.057,case,2023-06-01
2022,12,12-17,108,2022-03-20,2022-03-26,433734,NA,NA,NA,24.9,case,2023-06-01
2022,12,18-49,1312,2022-03-20,2022-03-26,2294817,NA,NA,NA,57.172,case,2023-06-01
2022,12,5-11,127,2022-03-20,2022-03-26,509735,NA,NA,NA,24.915,case,2023-06-01
2022,12,50-64,535,2022-03-20,2022-03-26,1114015,NA,NA,NA,48.024,case,2023-06-01
2022,12,65-74,269,2022-03-20,2022-03-26,490739,NA,NA,NA,54.815,case,2023-06-01
2022,12,75-84,137,2022-03-20,2022-03-26,252053,NA,NA,NA,54.354,case,2023-06-01
2022,12,85+,67,2022-03-20,2022-03-26,115906,NA,NA,NA,57.805,case,2023-06-01
2022,12,Total,2724,2022-03-20,2022-03-26,5562663,NA,NA,NA,48.969,case,2023-06-01
2022,13,0-4,178,2022-03-27,2022-04-02,351664,NA,NA,NA,50.616,case,2023-06-01
2022,13,12-17,102,2022-03-27,2022-04-02,433734,NA,NA,NA,23.517,case,2023-06-01
2022,13,18-49,1430,2022-03-27,2022-04-02,2294817,NA,NA,NA,62.314,case,2023-06-01
2022,13,5-11,135,2022-03-27,2022-04-02,509735,NA,NA,NA,26.484,case,2023-06-01
2022,13,50-64,519,2022-03-27,2022-04-02,1114015,NA,NA,NA,46.588,case,2023-06-01
2022,13,65-74,249,2022-03-27,2022-04-02,490739,NA,NA,NA,50.74,case,2023-06-01
2022,13,75-84,174,2022-03-27,2022-04-02,252053,NA,NA,NA,69.033,case,2023-06-01
2022,13,85+,69,2022-03-27,2022-04-02,115906,NA,NA,NA,59.531,case,2023-06-01
2022,13,Total,2856,2022-03-27,2022-04-02,5562663,NA,NA,NA,51.342,case,2023-06-01
2022,14,0-4,202,2022-04-03,2022-04-09,351664,NA,NA,NA,57.441,case,2023-06-01
2022,14,12-17,128,2022-04-03,2022-04-09,433734,NA,NA,NA,29.511,case,2023-06-01
2022,14,18-49,1769,2022-04-03,2022-04-09,2294817,NA,NA,NA,77.087,case,2023-06-01
2022,14,5-11,172,2022-04-03,2022-04-09,509735,NA,NA,NA,33.743,case,2023-06-01
2022,14,50-64,686,2022-04-03,2022-04-09,1114015,NA,NA,NA,61.579,case,2023-06-01
2022,14,65-74,342,2022-04-03,2022-04-09,490739,NA,NA,NA,69.691,case,2023-06-01
2022,14,75-84,189,2022-04-03,2022-04-09,252053,NA,NA,NA,74.984,case,2023-06-01
2022,14,85+,110,2022-04-03,2022-04-09,115906,NA,NA,NA,94.904,case,2023-06-01
2022,14,Total,3598,2022-04-03,2022-04-09,5562663,NA,NA,NA,64.681,case,2023-06-01
2022,15,0-4,304,2022-04-10,2022-04-16,351664,NA,NA,NA,86.446,case,2023-06-01
2022,15,12-17,188,2022-04-10,2022-04-16,433734,NA,NA,NA,43.345,case,2023-06-01
2022,15,18-49,2677,2022-04-10,2022-04-16,2294817,NA,NA,NA,116.654,case,2023-06-01
2022,15,5-11,293,2022-04-10,2022-04-16,509735,NA,NA,NA,57.481,case,2023-06-01
2022,15,50-64,1074,2022-04-10,2022-04-16,1114015,NA,NA,NA,96.408,case,2023-06-01
2022,15,65-74,479,2022-04-10,2022-04-16,490739,NA,NA,NA,97.608,case,2023-06-01
2022,15,75-84,310,2022-04-10,2022-04-16,252053,NA,NA,NA,122.99,case,2023-06-01
2022,15,85+,151,2022-04-10,2022-04-16,115906,NA,NA,NA,130.278,case,2023-06-01
2022,15,Total,5476,2022-04-10,2022-04-16,5562663,NA,NA,NA,98.442,case,2023-06-01
2022,16,0-4,427,2022-04-17,2022-04-23,351664,NA,NA,NA,121.423,case,2023-06-01
2022,16,12-17,288,2022-04-17,2022-04-23,433734,NA,NA,NA,66.4,case,2023-06-01
2022,16,18-49,3639,2022-04-17,2022-04-23,2294817,NA,NA,NA,158.575,case,2023-06-01
2022,16,5-11,430,2022-04-17,2022-04-23,509735,NA,NA,NA,84.358,case,2023-06-01
2022,16,50-64,1323,2022-04-17,2022-04-23,1114015,NA,NA,NA,118.76,case,2023-06-01
2022,16,65-74,675,2022-04-17,2022-04-23,490739,NA,NA,NA,137.548,case,2023-06-01
2022,16,75-84,438,2022-04-17,2022-04-23,252053,NA,NA,NA,173.773,case,2023-06-01
2022,16,85+,262,2022-04-17,2022-04-23,115906,NA,NA,NA,226.045,case,2023-06-01
2022,16,Total,7482,2022-04-17,2022-04-23,5562663,NA,NA,NA,134.504,case,2023-06-01
2022,17,0-4,666,2022-04-24,2022-04-30,351664,NA,NA,NA,189.385,case,2023-06-01
2022,17,12-17,492,2022-04-24,2022-04-30,433734,NA,NA,NA,113.434,case,2023-06-01
2022,17,18-49,5024,2022-04-24,2022-04-30,2294817,NA,NA,NA,218.928,case,2023-06-01
2022,17,5-11,650,2022-04-24,2022-04-30,509735,NA,NA,NA,127.517,case,2023-06-01
2022,17,50-64,1918,2022-04-24,2022-04-30,1114015,NA,NA,NA,172.17,case,2023-06-01
2022,17,65-74,884,2022-04-24,2022-04-30,490739,NA,NA,NA,180.136,case,2023-06-01
2022,17,75-84,572,2022-04-24,2022-04-30,252053,NA,NA,NA,226.936,case,2023-06-01
2022,17,85+,380,2022-04-24,2022-04-30,115906,NA,NA,NA,327.852,case,2023-06-01
2022,17,Total,10586,2022-04-24,2022-04-30,5562663,NA,NA,NA,190.305,case,2023-06-01
2022,18,0-4,796,2022-05-01,2022-05-07,351664,NA,NA,NA,226.352,case,2023-06-01
2022,18,12-17,623,2022-05-01,2022-05-07,433734,NA,NA,NA,143.636,case,2023-06-01
2022,18,18-49,6788,2022-05-01,2022-05-07,2294817,NA,NA,NA,295.797,case,2023-06-01
2022,18,5-11,848,2022-05-01,2022-05-07,509735,NA,NA,NA,166.361,case,2023-06-01
2022,18,50-64,2440,2022-05-01,2022-05-07,1114015,NA,NA,NA,219.028,case,2023-06-01
2022,18,65-74,1181,2022-05-01,2022-05-07,490739,NA,NA,NA,240.657,case,2023-06-01
2022,18,75-84,808,2022-05-01,2022-05-07,252053,NA,NA,NA,320.567,case,2023-06-01
2022,18,85+,477,2022-05-01,2022-05-07,115906,NA,NA,NA,411.54,case,2023-06-01
2022,18,Total,13961,2022-05-01,2022-05-07,5562663,NA,NA,NA,250.977,case,2023-06-01
2022,19,0-4,912,2022-05-08,2022-05-14,351664,NA,NA,NA,259.338,case,2023-06-01
2022,19,12-17,649,2022-05-08,2022-05-14,433734,NA,NA,NA,149.631,case,2023-06-01
2022,19,18-49,6975,2022-05-08,2022-05-14,2294817,NA,NA,NA,303.946,case,2023-06-01
2022,19,5-11,813,2022-05-08,2022-05-14,509735,NA,NA,NA,159.495,case,2023-06-01
2022,19,50-64,2798,2022-05-08,2022-05-14,1114015,NA,NA,NA,251.164,case,2023-06-01
2022,19,65-74,1312,2022-05-08,2022-05-14,490739,NA,NA,NA,267.352,case,2023-06-01
2022,19,75-84,871,2022-05-08,2022-05-14,252053,NA,NA,NA,345.562,case,2023-06-01
2022,19,85+,501,2022-05-08,2022-05-14,115906,NA,NA,NA,432.247,case,2023-06-01
2022,19,Total,14831,2022-05-08,2022-05-14,5562663,NA,NA,NA,266.617,case,2023-06-01
2022,20,0-4,737,2022-05-15,2022-05-21,351664,NA,NA,NA,209.575,case,2023-06-01
2022,20,12-17,610,2022-05-15,2022-05-21,433734,NA,NA,NA,140.639,case,2023-06-01
2022,20,18-49,5939,2022-05-15,2022-05-21,2294817,NA,NA,NA,258.801,case,2023-06-01
2022,20,5-11,679,2022-05-15,2022-05-21,509735,NA,NA,NA,133.206,case,2023-06-01
2022,20,50-64,2234,2022-05-15,2022-05-21,1114015,NA,NA,NA,200.536,case,2023-06-01
2022,20,65-74,1145,2022-05-15,2022-05-21,490739,NA,NA,NA,233.322,case,2023-06-01
2022,20,75-84,745,2022-05-15,2022-05-21,252053,NA,NA,NA,295.573,case,2023-06-01
2022,20,85+,466,2022-05-15,2022-05-21,115906,NA,NA,NA,402.05,case,2023-06-01
2022,20,Total,12555,2022-05-15,2022-05-21,5562663,NA,NA,NA,225.701,case,2023-06-01
2022,21,0-4,687,2022-05-22,2022-05-28,351664,NA,NA,NA,195.357,case,2023-06-01
2022,21,12-17,568,2022-05-22,2022-05-28,433734,NA,NA,NA,130.956,case,2023-06-01
2022,21,18-49,5526,2022-05-22,2022-05-28,2294817,NA,NA,NA,240.804,case,2023-06-01
2022,21,5-11,659,2022-05-22,2022-05-28,509735,NA,NA,NA,129.283,case,2023-06-01
2022,21,50-64,2234,2022-05-22,2022-05-28,1114015,NA,NA,NA,200.536,case,2023-06-01
2022,21,65-74,1072,2022-05-22,2022-05-28,490739,NA,NA,NA,218.446,case,2023-06-01
2022,21,75-84,774,2022-05-22,2022-05-28,252053,NA,NA,NA,307.078,case,2023-06-01
2022,21,85+,478,2022-05-22,2022-05-28,115906,NA,NA,NA,412.403,case,2023-06-01
2022,21,Total,11998,2022-05-22,2022-05-28,5562663,NA,NA,NA,215.688,case,2023-06-01
2022,22,0-4,621,2022-05-29,2022-06-04,351664,NA,NA,NA,176.589,case,2023-06-01
2022,22,12-17,433,2022-05-29,2022-06-04,433734,NA,NA,NA,99.831,case,2023-06-01
2022,22,18-49,4878,2022-05-29,2022-06-04,2294817,NA,NA,NA,212.566,case,2023-06-01
2022,22,5-11,495,2022-05-29,2022-06-04,509735,NA,NA,NA,97.109,case,2023-06-01
2022,22,50-64,2003,2022-05-29,2022-06-04,1114015,NA,NA,NA,179.8,case,2023-06-01
2022,22,65-74,1050,2022-05-29,2022-06-04,490739,NA,NA,NA,213.963,case,2023-06-01
2022,22,75-84,649,2022-05-29,2022-06-04,252053,NA,NA,NA,257.486,case,2023-06-01
2022,22,85+,396,2022-05-29,2022-06-04,115906,NA,NA,NA,341.656,case,2023-06-01
2022,22,Total,10525,2022-05-29,2022-06-04,5562663,NA,NA,NA,189.208,case,2023-06-01
2022,23,0-4,635,2022-06-05,2022-06-11,351664,NA,NA,NA,180.57,case,2023-06-01
2022,23,12-17,394,2022-06-05,2022-06-11,433734,NA,NA,NA,90.839,case,2023-06-01
2022,23,18-49,4981,2022-06-05,2022-06-11,2294817,NA,NA,NA,217.054,case,2023-06-01
2022,23,5-11,386,2022-06-05,2022-06-11,509735,NA,NA,NA,75.726,case,2023-06-01
2022,23,50-64,2070,2022-06-05,2022-06-11,1114015,NA,NA,NA,185.814,case,2023-06-01
2022,23,65-74,1003,2022-06-05,2022-06-11,490739,NA,NA,NA,204.386,case,2023-06-01
2022,23,75-84,649,2022-06-05,2022-06-11,252053,NA,NA,NA,257.486,case,2023-06-01
2022,23,85+,337,2022-06-05,2022-06-11,115906,NA,NA,NA,290.753,case,2023-06-01
2022,23,Total,10455,2022-06-05,2022-06-11,5562663,NA,NA,NA,187.95,case,2023-06-01
2022,24,0-4,577,2022-06-12,2022-06-18,351664,NA,NA,NA,164.077,case,2023-06-01
2022,24,12-17,309,2022-06-12,2022-06-18,433734,NA,NA,NA,71.242,case,2023-06-01
2022,24,18-49,4641,2022-06-12,2022-06-18,2294817,NA,NA,NA,202.238,case,2023-06-01
2022,24,5-11,327,2022-06-12,2022-06-18,509735,NA,NA,NA,64.151,case,2023-06-01
2022,24,50-64,1935,2022-06-12,2022-06-18,1114015,NA,NA,NA,173.696,case,2023-06-01
2022,24,65-74,1021,2022-06-12,2022-06-18,490739,NA,NA,NA,208.054,case,2023-06-01
2022,24,75-84,627,2022-06-12,2022-06-18,252053,NA,NA,NA,248.757,case,2023-06-01
2022,24,85+,349,2022-06-12,2022-06-18,115906,NA,NA,NA,301.106,case,2023-06-01
2022,24,Total,9786,2022-06-12,2022-06-18,5562663,NA,NA,NA,175.923,case,2023-06-01
2022,25,0-4,622,2022-06-19,2022-06-25,351664,NA,NA,NA,176.873,case,2023-06-01
2022,25,12-17,288,2022-06-19,2022-06-25,433734,NA,NA,NA,66.4,case,2023-06-01
2022,25,18-49,4266,2022-06-19,2022-06-25,2294817,NA,NA,NA,185.897,case,2023-06-01
2022,25,5-11,350,2022-06-19,2022-06-25,509735,NA,NA,NA,68.663,case,2023-06-01
2022,25,50-64,1767,2022-06-19,2022-06-25,1114015,NA,NA,NA,158.615,case,2023-06-01
2022,25,65-74,979,2022-06-19,2022-06-25,490739,NA,NA,NA,199.495,case,2023-06-01
2022,25,75-84,602,2022-06-19,2022-06-25,252053,NA,NA,NA,238.839,case,2023-06-01
2022,25,85+,323,2022-06-19,2022-06-25,115906,NA,NA,NA,278.674,case,2023-06-01
2022,25,Total,9197,2022-06-19,2022-06-25,5562663,NA,NA,NA,165.334,case,2023-06-01
2022,26,0-4,542,2022-06-26,2022-07-02,351664,NA,NA,NA,154.124,case,2023-06-01
2022,26,12-17,273,2022-06-26,2022-07-02,433734,NA,NA,NA,62.942,case,2023-06-01
2022,26,18-49,4632,2022-06-26,2022-07-02,2294817,NA,NA,NA,201.846,case,2023-06-01
2022,26,5-11,295,2022-06-26,2022-07-02,509735,NA,NA,NA,57.873,case,2023-06-01
2022,26,50-64,1889,2022-06-26,2022-07-02,1114015,NA,NA,NA,169.567,case,2023-06-01
2022,26,65-74,1040,2022-06-26,2022-07-02,490739,NA,NA,NA,211.925,case,2023-06-01
2022,26,75-84,635,2022-06-26,2022-07-02,252053,NA,NA,NA,251.931,case,2023-06-01
2022,26,85+,305,2022-06-26,2022-07-02,115906,NA,NA,NA,263.144,case,2023-06-01
2022,26,Total,9611,2022-06-26,2022-07-02,5562663,NA,NA,NA,172.777,case,2023-06-01
