date,day,new_hosp,new_icu,new_deaths,new_cases,new_nonicu,cases_complete,deaths_complete
2020-02-29,Saturday,1,NA,NA,NA,NA,TRUE,TRUE
2020-03-01,Sunday,0,0,0,0,0,TRUE,TRUE
2020-03-02,Monday,0,0,0,0,0,TRUE,TRUE
2020-03-03,Tuesday,0,0,0,0,0,TRUE,TRUE
2020-03-04,Wednesday,0,0,0,0,0,TRUE,TRUE
2020-03-05,Thursday,0,0,0,1,0,TRUE,TRUE
2020-03-06,Friday,0,0,0,0,0,TRUE,TRUE
2020-03-07,Saturday,0,0,0,1,0,TRUE,TRUE
2020-03-08,Sunday,0,0,0,0,0,TRUE,TRUE
2020-03-09,Monday,1,1,0,3,0,TRUE,TRUE
2020-03-10,Tuesday,0,0,0,6,0,TRUE,TRUE
2020-03-11,Wednesday,1,0,0,10,1,TRUE,TRUE
2020-03-12,Thursday,2,0,0,22,2,TRUE,TRUE
2020-03-13,Friday,0,0,0,19,0,TRUE,TRUE
2020-03-14,Saturday,1,0,0,29,1,TRUE,TRUE
2020-03-15,Sunday,2,0,0,39,2,TRUE,TRUE
2020-03-16,Monday,4,0,0,51,4,TRUE,TRUE
2020-03-17,Tuesday,2,0,0,67,2,TRUE,TRUE
2020-03-18,Wednesday,3,2,0,23,1,TRUE,TRUE
2020-03-19,Thursday,10,1,1,18,9,TRUE,TRUE
2020-03-20,Friday,4,2,0,16,2,TRUE,TRUE
2020-03-21,Saturday,6,1,0,24,5,TRUE,TRUE
2020-03-22,Sunday,6,3,0,22,3,TRUE,TRUE
2020-03-23,Monday,8,0,0,45,8,TRUE,TRUE
2020-03-24,Tuesday,12,4,1,51,8,TRUE,TRUE
2020-03-25,Wednesday,14,6,1,58,8,TRUE,TRUE
2020-03-26,Thursday,24,9,2,64,15,TRUE,TRUE
2020-03-27,Friday,14,6,4,75,8,TRUE,TRUE
2020-03-28,Saturday,19,11,3,47,8,TRUE,TRUE
2020-03-29,Sunday,16,8,0,38,8,TRUE,TRUE
2020-03-30,Monday,12,4,6,98,8,TRUE,TRUE
2020-03-31,Tuesday,17,5,2,94,12,TRUE,TRUE
2020-04-01,Wednesday,25,10,5,57,15,TRUE,TRUE
2020-04-02,Thursday,24,12,3,86,12,TRUE,TRUE
2020-04-03,Friday,16,9,1,63,7,TRUE,TRUE
2020-04-04,Saturday,12,4,5,37,8,TRUE,TRUE
2020-04-05,Sunday,23,7,4,60,16,TRUE,TRUE
2020-04-06,Monday,23,7,10,113,16,TRUE,TRUE
2020-04-07,Tuesday,28,5,6,103,23,TRUE,TRUE
2020-04-08,Wednesday,20,7,7,102,13,TRUE,TRUE
2020-04-09,Thursday,30,16,8,104,14,TRUE,TRUE
2020-04-10,Friday,21,6,6,94,15,TRUE,TRUE
2020-04-11,Saturday,16,7,4,75,9,TRUE,TRUE
2020-04-12,Sunday,34,11,4,57,23,TRUE,TRUE
2020-04-13,Monday,26,10,10,147,16,TRUE,TRUE
2020-04-14,Tuesday,35,16,6,156,19,TRUE,TRUE
2020-04-15,Wednesday,42,9,17,152,33,TRUE,TRUE
2020-04-16,Thursday,28,11,10,184,17,TRUE,TRUE
2020-04-17,Friday,32,17,17,180,15,TRUE,TRUE
2020-04-18,Saturday,32,11,17,122,21,TRUE,TRUE
2020-04-19,Sunday,24,8,17,126,16,TRUE,TRUE
2020-04-20,Monday,38,13,20,277,25,TRUE,TRUE
2020-04-21,Tuesday,39,11,27,263,28,TRUE,TRUE
2020-04-22,Wednesday,48,11,20,307,37,TRUE,TRUE
2020-04-23,Thursday,46,11,19,536,35,TRUE,TRUE
2020-04-24,Friday,49,12,23,523,37,TRUE,TRUE
2020-04-25,Saturday,42,12,18,340,30,TRUE,TRUE
2020-04-26,Sunday,46,15,17,386,31,TRUE,TRUE
2020-04-27,Monday,61,14,22,680,47,TRUE,TRUE
2020-04-28,Tuesday,50,16,14,608,34,TRUE,TRUE
2020-04-29,Wednesday,65,22,30,686,43,TRUE,TRUE
2020-04-30,Thursday,58,19,18,651,39,TRUE,TRUE
2020-05-01,Friday,61,18,31,623,43,TRUE,TRUE
2020-05-02,Saturday,72,30,18,338,42,TRUE,TRUE
2020-05-03,Sunday,65,17,28,340,48,TRUE,TRUE
2020-05-04,Monday,60,23,25,825,37,TRUE,TRUE
2020-05-05,Tuesday,60,19,19,650,41,TRUE,TRUE
2020-05-06,Wednesday,70,25,25,641,45,TRUE,TRUE
2020-05-07,Thursday,59,21,30,821,38,TRUE,TRUE
2020-05-08,Friday,62,20,20,712,42,TRUE,TRUE
2020-05-09,Saturday,63,15,25,280,48,TRUE,TRUE
2020-05-10,Sunday,55,15,19,230,40,TRUE,TRUE
2020-05-11,Monday,61,18,25,821,43,TRUE,TRUE
2020-05-12,Tuesday,54,17,20,662,37,TRUE,TRUE
2020-05-13,Wednesday,72,17,23,735,55,TRUE,TRUE
2020-05-14,Thursday,60,13,19,799,47,TRUE,TRUE
2020-05-15,Friday,65,12,21,803,53,TRUE,TRUE
2020-05-16,Saturday,76,23,20,347,53,TRUE,TRUE
2020-05-17,Sunday,57,20,22,313,37,TRUE,TRUE
2020-05-18,Monday,69,19,22,980,50,TRUE,TRUE
2020-05-19,Tuesday,86,22,30,862,64,TRUE,TRUE
2020-05-20,Wednesday,81,25,25,757,56,TRUE,TRUE
2020-05-21,Thursday,84,16,17,988,68,TRUE,TRUE
2020-05-22,Friday,69,22,20,790,47,TRUE,TRUE
2020-05-23,Saturday,63,20,27,402,43,TRUE,TRUE
2020-05-24,Sunday,57,17,24,359,40,TRUE,TRUE
2020-05-25,Monday,67,15,31,409,52,TRUE,TRUE
2020-05-26,Tuesday,78,16,29,802,62,TRUE,TRUE
2020-05-27,Wednesday,61,20,24,681,41,TRUE,TRUE
2020-05-28,Thursday,53,25,21,578,28,TRUE,TRUE
2020-05-29,Friday,49,12,17,460,37,TRUE,TRUE
2020-05-30,Saturday,39,12,11,169,27,TRUE,TRUE
2020-05-31,Sunday,42,16,20,142,26,TRUE,TRUE
2020-06-01,Monday,62,16,24,588,46,TRUE,TRUE
2020-06-02,Tuesday,38,11,22,488,27,TRUE,TRUE
2020-06-03,Wednesday,30,6,26,527,24,TRUE,TRUE
2020-06-04,Thursday,42,11,25,409,31,TRUE,TRUE
2020-06-05,Friday,31,5,19,413,26,TRUE,TRUE
2020-06-06,Saturday,39,8,13,164,31,TRUE,TRUE
2020-06-07,Sunday,37,18,20,138,19,TRUE,TRUE
2020-06-08,Monday,44,7,11,485,37,TRUE,TRUE
2020-06-09,Tuesday,32,6,13,457,26,TRUE,TRUE
2020-06-10,Wednesday,37,7,9,404,30,TRUE,TRUE
2020-06-11,Thursday,29,6,13,348,23,TRUE,TRUE
2020-06-12,Friday,29,8,11,311,21,TRUE,TRUE
2020-06-13,Saturday,21,10,12,152,11,TRUE,TRUE
2020-06-14,Sunday,27,8,11,150,19,TRUE,TRUE
2020-06-15,Monday,36,8,8,420,28,TRUE,TRUE
2020-06-16,Tuesday,24,8,9,413,16,TRUE,TRUE
2020-06-17,Wednesday,28,7,17,431,21,TRUE,TRUE
2020-06-18,Thursday,24,9,9,393,15,TRUE,TRUE
2020-06-19,Friday,39,8,8,349,31,TRUE,TRUE
2020-06-20,Saturday,25,12,12,223,13,TRUE,TRUE
2020-06-21,Sunday,30,7,11,199,23,TRUE,TRUE
2020-06-22,Monday,33,11,6,498,22,TRUE,TRUE
2020-06-23,Tuesday,28,13,10,594,15,TRUE,TRUE
2020-06-24,Wednesday,29,8,1,518,21,TRUE,TRUE
2020-06-25,Thursday,28,9,9,490,19,TRUE,TRUE
2020-06-26,Friday,25,10,6,531,15,TRUE,TRUE
2020-06-27,Saturday,18,8,5,281,10,TRUE,TRUE
2020-06-28,Sunday,19,6,12,244,13,TRUE,TRUE
2020-06-29,Monday,39,6,6,611,33,TRUE,TRUE
2020-06-30,Tuesday,34,12,9,614,22,TRUE,TRUE
2020-07-01,Wednesday,21,6,2,651,15,TRUE,TRUE
2020-07-02,Thursday,27,9,3,587,18,TRUE,TRUE
2020-07-03,Friday,26,1,5,438,25,TRUE,TRUE
2020-07-04,Saturday,25,6,4,102,19,TRUE,TRUE
2020-07-05,Sunday,30,6,6,281,24,TRUE,TRUE
2020-07-06,Monday,34,9,4,782,25,TRUE,TRUE
2020-07-07,Tuesday,25,8,3,724,17,TRUE,TRUE
2020-07-08,Wednesday,34,12,8,811,22,TRUE,TRUE
2020-07-09,Thursday,30,5,4,770,25,TRUE,TRUE
2020-07-10,Friday,30,6,3,778,24,TRUE,TRUE
2020-07-11,Saturday,27,4,4,288,23,TRUE,TRUE
2020-07-12,Sunday,30,6,6,355,24,TRUE,TRUE
2020-07-13,Monday,34,4,2,774,30,TRUE,TRUE
2020-07-14,Tuesday,31,8,6,838,23,TRUE,TRUE
2020-07-15,Wednesday,41,12,7,814,29,TRUE,TRUE
2020-07-16,Thursday,43,14,3,820,29,TRUE,TRUE
2020-07-17,Friday,41,9,7,710,32,TRUE,TRUE
2020-07-18,Saturday,45,14,6,309,31,TRUE,TRUE
2020-07-19,Sunday,42,11,5,318,31,TRUE,TRUE
2020-07-20,Monday,32,9,3,855,23,TRUE,TRUE
2020-07-21,Tuesday,41,6,6,768,35,TRUE,TRUE
2020-07-22,Wednesday,38,15,5,771,23,TRUE,TRUE
2020-07-23,Thursday,41,15,8,883,26,TRUE,TRUE
2020-07-24,Friday,41,8,6,823,33,TRUE,TRUE
2020-07-25,Saturday,49,8,2,348,41,TRUE,TRUE
2020-07-26,Sunday,31,12,5,315,19,TRUE,TRUE
2020-07-27,Monday,38,8,5,858,30,TRUE,TRUE
2020-07-28,Tuesday,38,14,7,827,24,TRUE,TRUE
2020-07-29,Wednesday,55,13,3,824,42,TRUE,TRUE
2020-07-30,Thursday,56,10,6,802,46,TRUE,TRUE
2020-07-31,Friday,35,8,10,725,27,TRUE,TRUE
2020-08-01,Saturday,47,16,4,459,31,TRUE,TRUE
2020-08-02,Sunday,34,13,7,296,21,TRUE,TRUE
2020-08-03,Monday,49,15,4,853,34,TRUE,TRUE
2020-08-04,Tuesday,37,5,8,795,32,TRUE,TRUE
2020-08-05,Wednesday,41,10,8,692,31,TRUE,TRUE
2020-08-06,Thursday,47,8,8,736,39,TRUE,TRUE
2020-08-07,Friday,53,17,7,706,36,TRUE,TRUE
2020-08-08,Saturday,51,14,6,382,37,TRUE,TRUE
2020-08-09,Sunday,48,6,10,329,42,TRUE,TRUE
2020-08-10,Monday,46,13,3,824,33,TRUE,TRUE
2020-08-11,Tuesday,37,16,9,724,21,TRUE,TRUE
2020-08-12,Wednesday,41,12,7,725,29,TRUE,TRUE
2020-08-13,Thursday,43,10,5,704,33,TRUE,TRUE
2020-08-14,Friday,38,4,9,700,34,TRUE,TRUE
2020-08-15,Saturday,46,15,13,369,31,TRUE,TRUE
2020-08-16,Sunday,44,12,13,338,32,TRUE,TRUE
2020-08-17,Monday,45,8,5,931,37,TRUE,TRUE
2020-08-18,Tuesday,38,8,12,814,30,TRUE,TRUE
2020-08-19,Wednesday,39,10,3,755,29,TRUE,TRUE
2020-08-20,Thursday,47,9,10,826,38,TRUE,TRUE
2020-08-21,Friday,53,9,12,795,44,TRUE,TRUE
2020-08-22,Saturday,37,8,9,367,29,TRUE,TRUE
2020-08-23,Sunday,35,17,7,316,18,TRUE,TRUE
2020-08-24,Monday,45,9,10,989,36,TRUE,TRUE
2020-08-25,Tuesday,44,6,4,996,38,TRUE,TRUE
2020-08-26,Wednesday,43,6,2,978,37,TRUE,TRUE
2020-08-27,Thursday,47,7,8,833,40,TRUE,TRUE
2020-08-28,Friday,45,9,6,850,36,TRUE,TRUE
2020-08-29,Saturday,32,14,3,371,18,TRUE,TRUE
2020-08-30,Sunday,24,6,5,337,18,TRUE,TRUE
2020-08-31,Monday,37,8,9,931,29,TRUE,TRUE
2020-09-01,Tuesday,38,7,2,812,31,TRUE,TRUE
2020-09-02,Wednesday,40,6,7,802,34,TRUE,TRUE
2020-09-03,Thursday,39,14,12,747,25,TRUE,TRUE
2020-09-04,Friday,38,13,4,654,25,TRUE,TRUE
2020-09-05,Saturday,34,7,6,360,27,TRUE,TRUE
2020-09-06,Sunday,28,11,12,287,17,TRUE,TRUE
2020-09-07,Monday,23,7,3,196,16,TRUE,TRUE
2020-09-08,Tuesday,37,11,6,947,26,TRUE,TRUE
2020-09-09,Wednesday,36,11,10,860,25,TRUE,TRUE
2020-09-10,Thursday,28,8,9,688,20,TRUE,TRUE
2020-09-11,Friday,29,12,11,697,17,TRUE,TRUE
2020-09-12,Saturday,31,5,8,378,26,TRUE,TRUE
2020-09-13,Sunday,31,9,8,390,22,TRUE,TRUE
2020-09-14,Monday,30,10,2,1034,20,TRUE,TRUE
2020-09-15,Tuesday,35,9,7,1026,26,TRUE,TRUE
2020-09-16,Wednesday,43,11,9,1182,32,TRUE,TRUE
2020-09-17,Thursday,42,10,5,1113,32,TRUE,TRUE
2020-09-18,Friday,42,7,6,1061,35,TRUE,TRUE
2020-09-19,Saturday,43,11,4,578,32,TRUE,TRUE
2020-09-20,Sunday,44,13,9,473,31,TRUE,TRUE
2020-09-21,Monday,55,20,8,1378,35,TRUE,TRUE
2020-09-22,Tuesday,62,11,6,1330,51,TRUE,TRUE
2020-09-23,Wednesday,66,14,10,1297,52,TRUE,TRUE
2020-09-24,Thursday,52,25,8,1233,27,TRUE,TRUE
2020-09-25,Friday,62,12,11,1037,50,TRUE,TRUE
2020-09-26,Saturday,67,16,10,633,51,TRUE,TRUE
2020-09-27,Sunday,51,8,13,482,43,TRUE,TRUE
2020-09-28,Monday,54,13,11,1388,41,TRUE,TRUE
2020-09-29,Tuesday,61,8,5,1127,53,TRUE,TRUE
2020-09-30,Wednesday,47,10,17,1253,37,TRUE,TRUE
2020-10-01,Thursday,51,14,8,1244,37,TRUE,TRUE
2020-10-02,Friday,58,21,13,1128,37,TRUE,TRUE
2020-10-03,Saturday,58,18,9,676,40,TRUE,TRUE
2020-10-04,Sunday,55,10,7,588,45,TRUE,TRUE
2020-10-05,Monday,94,14,10,1666,80,TRUE,TRUE
2020-10-06,Tuesday,73,20,13,1580,53,TRUE,TRUE
2020-10-07,Wednesday,81,22,20,1689,59,TRUE,TRUE
2020-10-08,Thursday,64,21,9,1705,43,TRUE,TRUE
2020-10-09,Friday,67,12,17,1587,55,TRUE,TRUE
2020-10-10,Saturday,62,19,16,856,43,TRUE,TRUE
2020-10-11,Sunday,69,12,16,726,57,TRUE,TRUE
2020-10-12,Monday,82,18,20,2048,64,TRUE,TRUE
2020-10-13,Tuesday,79,15,14,1893,64,TRUE,TRUE
2020-10-14,Wednesday,76,13,10,2001,63,TRUE,TRUE
2020-10-15,Thursday,91,21,9,1748,70,TRUE,TRUE
2020-10-16,Friday,89,22,12,1473,67,TRUE,TRUE
2020-10-17,Saturday,68,17,18,878,51,TRUE,TRUE
2020-10-18,Sunday,84,25,25,693,59,TRUE,TRUE
2020-10-19,Monday,105,20,18,2409,85,TRUE,TRUE
2020-10-20,Tuesday,83,21,15,2363,62,TRUE,TRUE
2020-10-21,Wednesday,105,20,24,2523,85,TRUE,TRUE
2020-10-22,Thursday,97,27,18,2165,70,TRUE,TRUE
2020-10-23,Friday,121,12,19,2315,109,TRUE,TRUE
2020-10-24,Saturday,100,18,8,1433,82,TRUE,TRUE
2020-10-25,Sunday,98,31,17,1430,67,TRUE,TRUE
2020-10-26,Monday,127,22,25,3790,105,TRUE,TRUE
2020-10-27,Tuesday,134,24,23,3664,110,TRUE,TRUE
2020-10-28,Wednesday,145,24,29,3634,121,TRUE,TRUE
2020-10-29,Thursday,126,27,18,3783,99,TRUE,TRUE
2020-10-30,Friday,144,20,28,4068,124,TRUE,TRUE
2020-10-31,Saturday,136,26,24,2369,110,TRUE,TRUE
2020-11-01,Sunday,153,28,21,2334,125,TRUE,TRUE
2020-11-02,Monday,173,32,25,5777,141,TRUE,TRUE
2020-11-03,Tuesday,190,41,25,5913,149,TRUE,TRUE
2020-11-04,Wednesday,173,24,35,6928,149,TRUE,TRUE
2020-11-05,Thursday,212,37,36,7463,175,TRUE,TRUE
2020-11-06,Friday,205,37,40,7345,168,TRUE,TRUE
2020-11-07,Saturday,203,39,42,4369,164,TRUE,TRUE
2020-11-08,Sunday,197,41,46,4110,156,TRUE,TRUE
2020-11-09,Monday,239,43,36,9226,196,TRUE,TRUE
2020-11-10,Tuesday,249,40,35,8347,209,TRUE,TRUE
2020-11-11,Wednesday,240,34,44,7733,206,TRUE,TRUE
2020-11-12,Thursday,247,39,44,7470,208,TRUE,TRUE
2020-11-13,Friday,241,25,40,7453,216,TRUE,TRUE
2020-11-14,Saturday,248,39,49,4346,209,TRUE,TRUE
2020-11-15,Sunday,239,41,47,3924,198,TRUE,TRUE
2020-11-16,Monday,305,51,60,8818,254,TRUE,TRUE
2020-11-17,Tuesday,274,38,56,7891,236,TRUE,TRUE
2020-11-18,Wednesday,281,34,62,7576,247,TRUE,TRUE
2020-11-19,Thursday,311,50,63,7040,261,TRUE,TRUE
2020-11-20,Friday,226,47,62,6774,179,TRUE,TRUE
2020-11-21,Saturday,225,34,57,3680,191,TRUE,TRUE
2020-11-22,Sunday,240,48,66,3147,192,TRUE,TRUE
2020-11-23,Monday,260,43,59,8067,217,TRUE,TRUE
2020-11-24,Tuesday,272,36,68,7264,236,TRUE,TRUE
2020-11-25,Wednesday,222,40,73,6016,182,TRUE,TRUE
2020-11-26,Thursday,195,47,54,812,148,TRUE,TRUE
2020-11-27,Friday,253,52,69,5360,201,TRUE,TRUE
2020-11-28,Saturday,209,47,62,4084,162,TRUE,TRUE
2020-11-29,Sunday,216,31,70,3219,185,TRUE,TRUE
2020-11-30,Monday,244,43,61,7813,201,TRUE,TRUE
2020-12-01,Tuesday,231,32,64,6492,199,TRUE,TRUE
2020-12-02,Wednesday,202,35,74,5655,167,TRUE,TRUE
2020-12-03,Thursday,215,28,87,4834,187,TRUE,TRUE
2020-12-04,Friday,222,32,64,4713,190,TRUE,TRUE
2020-12-05,Saturday,156,27,75,2336,129,TRUE,TRUE
2020-12-06,Sunday,168,35,80,2163,133,TRUE,TRUE
2020-12-07,Monday,213,33,75,4873,180,TRUE,TRUE
2020-12-08,Tuesday,213,43,61,4394,170,TRUE,TRUE
2020-12-09,Wednesday,199,36,71,3424,163,TRUE,TRUE
2020-12-10,Thursday,167,27,74,3048,140,TRUE,TRUE
2020-12-11,Friday,171,31,70,3136,140,TRUE,TRUE
2020-12-12,Saturday,145,33,72,1692,112,TRUE,TRUE
2020-12-13,Sunday,143,22,56,1440,121,TRUE,TRUE
2020-12-14,Monday,171,28,44,3287,143,TRUE,TRUE
2020-12-15,Tuesday,158,25,66,3040,133,TRUE,TRUE
2020-12-16,Wednesday,148,31,74,2370,117,TRUE,TRUE
2020-12-17,Thursday,127,12,60,2291,115,TRUE,TRUE
2020-12-18,Friday,136,20,60,2250,116,TRUE,TRUE
2020-12-19,Saturday,112,15,56,1285,97,TRUE,TRUE
2020-12-20,Sunday,105,16,62,1003,89,TRUE,TRUE
2020-12-21,Monday,122,27,57,2636,95,TRUE,TRUE
2020-12-22,Tuesday,126,26,33,2124,100,TRUE,TRUE
2020-12-23,Wednesday,111,14,46,1507,97,TRUE,TRUE
2020-12-24,Thursday,86,14,52,901,72,TRUE,TRUE
2020-12-25,Friday,102,23,36,241,79,TRUE,TRUE
2020-12-26,Saturday,124,15,42,1614,109,TRUE,TRUE
2020-12-27,Sunday,111,28,41,1217,83,TRUE,TRUE
2020-12-28,Monday,135,15,36,2903,120,TRUE,TRUE
2020-12-29,Tuesday,108,17,37,2315,91,TRUE,TRUE
2020-12-30,Wednesday,123,19,47,2334,104,TRUE,TRUE
2020-12-31,Thursday,81,12,36,1658,69,TRUE,TRUE
2021-01-01,Friday,98,13,28,524,85,TRUE,TRUE
2021-01-02,Saturday,104,24,47,1837,80,TRUE,TRUE
2021-01-03,Sunday,94,15,37,1397,79,TRUE,TRUE
2021-01-04,Monday,96,18,33,3020,78,TRUE,TRUE
2021-01-05,Tuesday,102,11,39,2267,91,TRUE,TRUE
2021-01-06,Wednesday,95,9,32,1890,86,TRUE,TRUE
2021-01-07,Thursday,92,10,37,1810,82,TRUE,TRUE
2021-01-08,Friday,98,12,32,1678,86,TRUE,TRUE
2021-01-09,Saturday,72,20,26,1016,52,TRUE,TRUE
2021-01-10,Sunday,60,7,29,779,53,TRUE,TRUE
2021-01-11,Monday,86,13,27,2071,73,TRUE,TRUE
2021-01-12,Tuesday,96,13,32,1322,83,TRUE,TRUE
2021-01-13,Wednesday,87,17,23,1479,70,TRUE,TRUE
2021-01-14,Thursday,94,16,41,1333,78,TRUE,TRUE
2021-01-15,Friday,79,16,27,1174,63,TRUE,TRUE
2021-01-16,Saturday,57,9,29,864,48,TRUE,TRUE
2021-01-17,Sunday,67,12,21,703,55,TRUE,TRUE
2021-01-18,Monday,82,13,19,1542,69,TRUE,TRUE
2021-01-19,Tuesday,72,12,14,1385,60,TRUE,TRUE
2021-01-20,Wednesday,92,15,27,1296,77,TRUE,TRUE
2021-01-21,Thursday,74,19,16,1206,55,TRUE,TRUE
2021-01-22,Friday,61,9,13,1146,52,TRUE,TRUE
2021-01-23,Saturday,45,10,17,671,35,TRUE,TRUE
2021-01-24,Sunday,47,10,24,537,37,TRUE,TRUE
2021-01-25,Monday,79,6,20,1264,73,TRUE,TRUE
2021-01-26,Tuesday,66,10,21,1066,56,TRUE,TRUE
2021-01-27,Wednesday,66,11,11,1091,55,TRUE,TRUE
2021-01-28,Thursday,45,8,12,1019,37,TRUE,TRUE
2021-01-29,Friday,51,8,14,992,43,TRUE,TRUE
2021-01-30,Saturday,31,2,13,619,29,TRUE,TRUE
2021-01-31,Sunday,61,8,16,517,53,TRUE,TRUE
2021-02-01,Monday,56,13,17,1167,43,TRUE,TRUE
2021-02-02,Tuesday,55,7,10,1058,48,TRUE,TRUE
2021-02-03,Wednesday,47,4,11,1035,43,TRUE,TRUE
2021-02-04,Thursday,75,10,11,900,65,TRUE,TRUE
2021-02-05,Friday,56,6,13,1023,50,TRUE,TRUE
2021-02-06,Saturday,32,7,11,541,25,TRUE,TRUE
2021-02-07,Sunday,38,7,19,398,31,TRUE,TRUE
2021-02-08,Monday,68,19,11,1043,49,TRUE,TRUE
2021-02-09,Tuesday,67,11,14,872,56,TRUE,TRUE
2021-02-10,Wednesday,60,10,15,942,50,TRUE,TRUE
2021-02-11,Thursday,57,7,7,848,50,TRUE,TRUE
2021-02-12,Friday,56,6,14,843,50,TRUE,TRUE
2021-02-13,Saturday,41,7,8,522,34,TRUE,TRUE
2021-02-14,Sunday,38,9,10,423,29,TRUE,TRUE
2021-02-15,Monday,44,9,9,838,35,TRUE,TRUE
2021-02-16,Tuesday,48,14,12,904,34,TRUE,TRUE
2021-02-17,Wednesday,42,10,10,848,32,TRUE,TRUE
2021-02-18,Thursday,48,6,7,853,42,TRUE,TRUE
2021-02-19,Friday,34,7,6,828,27,TRUE,TRUE
2021-02-20,Saturday,28,9,7,503,19,TRUE,TRUE
2021-02-21,Sunday,30,8,4,471,22,TRUE,TRUE
2021-02-22,Monday,53,7,5,1050,46,TRUE,TRUE
2021-02-23,Tuesday,49,4,9,923,45,TRUE,TRUE
2021-02-24,Wednesday,46,7,5,831,39,TRUE,TRUE
2021-02-25,Thursday,43,9,5,836,34,TRUE,TRUE
2021-02-26,Friday,43,6,7,881,37,TRUE,TRUE
2021-02-27,Saturday,37,9,6,471,28,TRUE,TRUE
2021-02-28,Sunday,39,11,8,390,28,TRUE,TRUE
2021-03-01,Monday,37,2,7,1013,35,TRUE,TRUE
2021-03-02,Tuesday,26,3,3,885,23,TRUE,TRUE
2021-03-03,Wednesday,43,7,10,955,36,TRUE,TRUE
2021-03-04,Thursday,34,9,6,947,25,TRUE,TRUE
2021-03-05,Friday,30,5,11,885,25,TRUE,TRUE
2021-03-06,Saturday,36,2,4,565,34,TRUE,TRUE
2021-03-07,Sunday,58,15,9,568,43,TRUE,TRUE
2021-03-08,Monday,50,17,5,1236,33,TRUE,TRUE
2021-03-09,Tuesday,39,3,7,1092,36,TRUE,TRUE
2021-03-10,Wednesday,46,5,5,1150,41,TRUE,TRUE
2021-03-11,Thursday,58,14,4,1121,44,TRUE,TRUE
2021-03-12,Friday,43,13,12,1122,30,TRUE,TRUE
2021-03-13,Saturday,37,2,5,653,35,TRUE,TRUE
2021-03-14,Sunday,39,7,5,620,32,TRUE,TRUE
2021-03-15,Monday,64,12,2,1466,52,TRUE,TRUE
2021-03-16,Tuesday,66,8,6,1402,58,TRUE,TRUE
2021-03-17,Wednesday,69,14,4,1347,55,TRUE,TRUE
2021-03-18,Thursday,59,12,5,1373,47,TRUE,TRUE
2021-03-19,Friday,59,11,5,1339,48,TRUE,TRUE
2021-03-20,Saturday,52,7,9,875,45,TRUE,TRUE
2021-03-21,Sunday,62,11,5,848,51,TRUE,TRUE
2021-03-22,Monday,61,8,4,1879,53,TRUE,TRUE
2021-03-23,Tuesday,79,10,5,1739,69,TRUE,TRUE
2021-03-24,Wednesday,68,19,1,1732,49,TRUE,TRUE
2021-03-25,Thursday,54,14,5,1749,40,TRUE,TRUE
2021-03-26,Friday,50,8,3,1850,42,TRUE,TRUE
2021-03-27,Saturday,72,12,7,1167,60,TRUE,TRUE
2021-03-28,Sunday,52,12,6,1085,40,TRUE,TRUE
2021-03-29,Monday,94,17,5,2346,77,TRUE,TRUE
2021-03-30,Tuesday,78,14,6,2210,64,TRUE,TRUE
2021-03-31,Wednesday,74,11,8,2292,63,TRUE,TRUE
2021-04-01,Thursday,82,8,6,2166,74,TRUE,TRUE
2021-04-02,Friday,84,13,9,2139,71,TRUE,TRUE
2021-04-03,Saturday,59,9,8,1457,50,TRUE,TRUE
2021-04-04,Sunday,102,14,6,661,88,TRUE,TRUE
2021-04-05,Monday,116,30,8,2844,86,TRUE,TRUE
2021-04-06,Tuesday,104,13,7,2557,91,TRUE,TRUE
2021-04-07,Wednesday,114,28,6,2524,86,TRUE,TRUE
2021-04-08,Thursday,114,17,10,2374,97,TRUE,TRUE
2021-04-09,Friday,117,19,7,2302,98,TRUE,TRUE
2021-04-10,Saturday,88,12,7,1365,76,TRUE,TRUE
2021-04-11,Sunday,113,34,8,1280,79,TRUE,TRUE
2021-04-12,Monday,108,18,10,2626,90,TRUE,TRUE
2021-04-13,Tuesday,108,21,7,2314,87,TRUE,TRUE
2021-04-14,Wednesday,118,25,8,2308,93,TRUE,TRUE
2021-04-15,Thursday,116,19,14,2156,97,TRUE,TRUE
2021-04-16,Friday,123,17,9,1936,106,TRUE,TRUE
2021-04-17,Saturday,90,13,8,1098,77,TRUE,TRUE
2021-04-18,Sunday,92,35,9,998,57,TRUE,TRUE
2021-04-19,Monday,103,20,9,2259,83,TRUE,TRUE
2021-04-20,Tuesday,104,16,5,1934,88,TRUE,TRUE
2021-04-21,Wednesday,108,20,8,1984,88,TRUE,TRUE
2021-04-22,Thursday,103,20,3,1752,83,TRUE,TRUE
2021-04-23,Friday,92,14,15,1672,78,TRUE,TRUE
2021-04-24,Saturday,79,19,11,980,60,TRUE,TRUE
2021-04-25,Sunday,83,25,15,1009,58,TRUE,TRUE
2021-04-26,Monday,114,23,15,2175,91,TRUE,TRUE
2021-04-27,Tuesday,101,23,7,1865,78,TRUE,TRUE
2021-04-28,Wednesday,93,18,14,1764,75,TRUE,TRUE
2021-04-29,Thursday,103,22,7,1730,81,TRUE,TRUE
2021-04-30,Friday,78,15,12,1587,63,TRUE,TRUE
2021-05-01,Saturday,80,12,7,835,68,TRUE,TRUE
2021-05-02,Sunday,76,12,8,890,64,TRUE,TRUE
2021-05-03,Monday,97,22,5,1770,75,TRUE,TRUE
