date,day,cases_7day,tests_7day,positive_rate_7day,new_hosp_7day,deaths_7day,active_cases_7day,new_vaccines_1x_7day,new_vaccines_full_7day,new_boosters_7day
2021-01-01,Friday,1625,32022.285714285714,0.050745909099020325,110.14285714285714,38.57142857142857,13409,NA,NA,NA
2020-12-31,Thursday,1571.7142857142858,33630.28571428572,0.04673508572205325,108.42857142857143,39,14155.166666666666,NA,NA,NA
2020-12-30,Wednesday,1530.7142857142858,34148.42857142857,0.044825321391070073,112.14285714285714,41.57142857142857,15019.333333333334,NA,NA,NA
2020-12-29,Tuesday,1458.4285714285713,33816.57142857143,0.043127629733520335,112.71428571428571,42.857142857142854,15997.666666666666,NA,NA,NA
2020-12-28,Monday,1562.142857142857,37346.57142857143,0.04182828027816667,113,41.142857142857146,17223.166666666668,NA,NA,NA
2020-12-27,Sunday,1692.2857142857142,40204,0.04209247125374874,109.71428571428571,42.42857142857143,18457.833333333332,NA,NA,NA
2020-12-25,Friday,2112.714285714286,42234.71428571428,0.05002316983659346,127.14285714285714,54.857142857142854,20363.428571428572,NA,NA,NA
2020-12-24,Thursday,2193.714285714286,43774.42857142857,0.050114058762291094,133.28571428571428,56,21444.14285714286,NA,NA,NA
2020-12-23,Wednesday,2316.285714285714,43218.28571428572,0.05359503913687328,140.42857142857142,56.57142857142857,22553,NA,NA,NA
2020-12-22,Tuesday,2425.714285714286,42665.28571428572,0.056854518728842784,147.28571428571428,59,23612.571428571428,NA,NA,NA
2020-12-21,Monday,2515.1428571428573,42650.42857142857,0.058971103958091194,141.57142857142858,58.57142857142857,24769.714285714286,NA,NA,NA
2020-12-20,Sunday,2662,44369.57142857143,0.05999607195407406,144.42857142857142,58,26078.85714285714,NA,NA,NA
2020-12-19,Saturday,2766.8571428571427,41963.71428571428,0.06593451485296821,148.57142857142858,60.142857142857146,27549.14285714286,NA,NA,NA
2020-12-18,Friday,3006.1428571428573,43848.42857142857,0.06855759613473687,153.14285714285714,61.57142857142857,29198.571428571428,NA,NA,NA
2020-12-17,Thursday,3154.1428571428573,43058.57142857143,0.0732523804784181,163.28571428571428,65.71428571428571,31037,NA,NA,NA
2020-12-16,Wednesday,3261,42179.57142857143,0.07731230758288542,167.28571428571428,66.57142857142857,32875.57142857143,NA,NA,NA
2020-12-15,Tuesday,3583.8571428571427,45025.42857142857,0.07959629161933891,170.14285714285714,65.14285714285714,34864.71428571428,NA,NA,NA
2020-12-14,Monday,3689.5714285714284,44328.857142857145,0.0832318193244001,182.85714285714286,65.28571428571429,36630.142857142855,NA,NA,NA
2020-12-13,Sunday,4013.8571428571427,46942.71428571428,0.08550543367447862,186.14285714285714,65.71428571428571,37731.142857142855,NA,NA,NA
2020-12-12,Saturday,4320.857142857143,49681.28571428572,0.08697152420140955,195.57142857142858,62.714285714285715,38561.28571428572,NA,NA,NA
2020-12-11,Friday,4590.857142857143,50014.42857142857,0.0917906546967875,203.28571428571428,63.857142857142854,39204,NA,NA,NA
2020-12-10,Thursday,4819.142857142857,50301.28571428572,0.09580556021004859,200.85714285714286,59.142857142857146,39605.42857142857,NA,NA,NA
2020-12-09,Wednesday,5196.714285714285,51980.857142857145,0.09997361666107853,204.42857142857142,59.57142857142857,39763.57142857143,NA,NA,NA
2020-12-08,Tuesday,5290,52271.857142857145,0.10120168459947035,211.85714285714286,58.857142857142854,39504.857142857145,NA,NA,NA
2020-12-07,Monday,5360,51526.57142857143,0.1040239987135625,223.85714285714286,58.857142857142854,39353.142857142855,NA,NA,NA
2020-12-06,Sunday,5432.142857142857,48628.71428571428,0.11170648734874457,227.14285714285714,58,40003.57142857143,NA,NA,NA
2020-12-05,Saturday,5912.857142857143,52930.71428571428,0.1117093774880909,233.71428571428572,57,40790.42857142857,NA,NA,NA
2020-12-04,Friday,6299,61029.142857142855,0.10321298489714516,255,52.714285714285715,41181.42857142857,NA,NA,NA
2020-12-03,Thursday,5531.714285714285,52440.857142857145,0.10548481827146772,225.71428571428572,44,41048.833333333336,NA,NA,NA
2020-12-02,Wednesday,5465.714285714285,52771.142857142855,0.10357392297738482,230.28571428571428,45.285714285714285,42168.833333333336,NA,NA,NA
2020-12-01,Tuesday,5638.142857142857,56237.71428571428,0.10025554787839376,238.14285714285714,44.57142857142857,43442.5,NA,NA,NA
2020-11-30,Monday,6045.714285714285,60786,0.09945899196713529,240.71428571428572,46.857142857142854,44544,NA,NA,NA
2020-11-29,Sunday,6124.571428571428,62798.57142857143,0.09752724129302305,244.85714285714286,48.142857142857146,45104.333333333336,NA,NA,NA
2020-11-28,Saturday,5876.857142857143,58542.28571428572,0.10038653378754307,239.71428571428572,45.714285714285715,45609,NA,NA,NA
2020-11-26,Thursday,6453.571428571428,58761,0.10982746087662613,267.42857142857144,56.285714285714285,47141.857142857145,NA,NA,NA
2020-11-25,Wednesday,6764,59039.71428571428,0.11456695009170582,267.7142857142857,52.142857142857146,47415.57142857143,NA,NA,NA
2020-11-24,Tuesday,6578.714285714285,54997.28571428572,0.11961889028289707,264.2857142857143,51.42857142857143,47409.28571428572,NA,NA,NA
2020-11-23,Monday,6510.428571428572,52067.28571428572,0.12503875479804977,265,49.714285714285715,47632.142857142855,NA,NA,NA
2020-11-22,Sunday,6666.285714285715,51164.57142857143,0.13029104961022137,265,48,47998.28571428572,NA,NA,NA
2020-11-21,Saturday,6714.857142857143,50816.857142857145,0.13213837927796737,261.42857142857144,46.714285714285715,48085,NA,NA,NA
2020-11-20,Friday,7063.142857142857,50716.57142857143,0.13926696261576943,259.7142857142857,44.42857142857143,47753.857142857145,NA,NA,NA
2020-11-19,Thursday,6883.142857142857,49616.71428571428,0.13872629327098876,246.85714285714286,41.285714285714285,46557.57142857143,NA,NA,NA
2020-11-18,Wednesday,6790.428571428572,48329.142857142855,0.14050380722663638,248.71428571428572,36.57142857142857,45282.71428571428,NA,NA,NA
2020-11-17,Tuesday,6761.571428571428,46502,0.14540388431833962,237.28571428571428,35,43781,NA,NA,NA
2020-11-16,Monday,6613.142857142857,46617.142857142855,0.1418607501838686,225.71428571428572,34.57142857142857,41825.28571428572,NA,NA,NA
2020-11-15,Sunday,6111.142857142857,42955.28571428572,0.14226754066521,221,35.57142857142857,39519.57142857143,NA,NA,NA
2020-11-14,Saturday,5877.571428571428,40139.857142857145,0.146427313073219,217.28571428571428,35.57142857142857,37247,NA,NA,NA
2020-11-13,Friday,5298.142857142857,39332.57142857143,0.13470115643886565,207.28571428571428,35.42857142857143,34905.42857142857,NA,NA,NA
2020-11-12,Thursday,5284.142857142857,38507,0.1372255137284872,203.85714285714286,34,32874.28571428572,NA,NA,NA
2020-11-11,Wednesday,4816.714285714285,36539.42857142857,0.13182237582885026,186,32,30724.428571428572,NA,NA,NA
2020-11-10,Tuesday,4665.857142857143,37747.57142857143,0.12360681671100884,183.71428571428572,28.428571428571427,28907.85714285714,NA,NA,NA
2020-11-09,Monday,4462.571428571428,34469.142857142855,0.12946569188176588,176.28571428571428,27.285714285714285,27012.714285714286,NA,NA,NA
2020-11-08,Sunday,4323.142857142857,36226.28571428572,0.11933718215660294,170.42857142857142,25.857142857142858,25107.571428571428,NA,NA,NA
2020-11-07,Saturday,3793.5714285714284,33729.857142857145,0.11246924090144805,160.57142857142858,24,23198.85714285714,NA,NA,NA
2020-11-06,Friday,3561.285714285714,32252.85714285714,0.11041768171147628,153.42857142857142,22,21645.14285714286,NA,NA,NA
2020-11-05,Thursday,3234.285714285714,30554.428571428572,0.10585325484732164,146.42857142857142,19.428571428571427,20138,NA,NA,NA
2020-11-04,Wednesday,3079.4285714285716,29942,0.10284645552830711,142,20.428571428571427,18856.14285714286,NA,NA,NA
2020-11-03,Tuesday,2804,27444.428571428572,0.10217009957784823,131.14285714285714,18.714285714285715,17655,NA,NA,NA
2020-11-02,Monday,2617.714285714286,27864.571428571428,0.09394417898816726,121.28571428571429,18.714285714285715,16611.85714285714,NA,NA,NA
2020-11-01,Sunday,2421.1428571428573,25872.714285714286,0.09357900490864618,117.57142857142857,18,15695.714285714286,NA,NA,NA
2020-10-31,Saturday,2345,27096.571428571428,0.08654231426221556,118,18.428571428571427,14900.57142857143,NA,NA,NA
2020-10-30,Friday,2237.4285714285716,27030.571428571428,0.08277400192374772,111.57142857142857,17.571428571428573,14107.42857142857,NA,NA,NA
2020-10-29,Thursday,2031.142857142857,26168.85714285714,0.07761679641012763,109.28571428571429,16.857142857142858,13378,NA,NA,NA
2020-10-28,Wednesday,1845.7142857142858,25639.571428571428,0.0719869398307304,101.14285714285714,15.142857142857142,12858.285714285714,NA,NA,NA
2020-10-27,Tuesday,1726.5714285714287,25810.285714285714,0.06689470421537372,98.14285714285714,17.428571428571427,12518.857142857143,NA,NA,NA
2020-10-26,Monday,1575.2857142857142,25454.14285714286,0.06188720331801166,96,16.285714285714285,12316.42857142857,NA,NA,NA
2020-10-25,Sunday,1583,25224,0.06275769108785284,92.14285714285714,16.428571428571427,12264.857142857143,NA,NA,NA
2020-10-24,Saturday,1589.857142857143,24642.285714285714,0.06451743808552082,91.85714285714286,15.857142857142858,12164,NA,NA,NA
2020-10-23,Friday,1509.2857142857142,23687,0.06371789227364015,88.57142857142857,14.571428571428571,12020.857142857143,NA,NA,NA
2020-10-22,Thursday,1591.5714285714287,26208.14285714286,0.06072812702704176,82,14.571428571428571,11905.714285714286,NA,NA,NA
2020-10-21,Wednesday,1533.7142857142858,25284.714285714286,0.06065776612634398,80.28571428571429,14.428571428571429,11689.285714285714,NA,NA,NA
2020-10-20,Tuesday,1578.2857142857142,26932,0.05860261823428317,77.42857142857143,13.571428571428571,11515.142857142857,NA,NA,NA
2020-10-19,Monday,1582.5714285714287,27839.428571428572,0.05684640489336809,70.71428571428571,13.571428571428571,11250.57142857143,NA,NA,NA
2020-10-18,Sunday,1517.7142857142858,27274.85714285714,0.05564517818608451,73.14285714285714,13.285714285714286,10919.42857142857,NA,NA,NA
2020-10-17,Saturday,1477.4285714285713,26924.285714285714,0.05487345466121929,71.28571428571429,12.285714285714286,10590,NA,NA,NA
2020-10-16,Friday,1453.5714285714287,27450,0.05295342180588082,66.71428571428571,13,10239.142857142857,NA,NA,NA
2020-10-15,Thursday,1327.4285714285713,25659.571428571428,0.05173229705428774,66.42857142857143,13.142857142857142,9869.42857142857,NA,NA,NA
2020-10-14,Wednesday,1342.7142857142858,26806.428571428572,0.05008926430227291,70.85714285714286,11.285714285714286,9612.42857142857,NA,NA,NA
2020-10-13,Tuesday,1274.7142857142858,24593.428571428572,0.051831499703753614,68.57142857142857,9.142857142857142,9326.857142857143,NA,NA,NA
2020-10-12,Monday,1246.7142857142858,23905.14285714286,0.05215255533776354,68.71428571428571,8.714285714285714,9075.42857142857,NA,NA,NA
2020-10-11,Sunday,1218.7142857142858,24628.428571428572,0.04948404573112373,66.71428571428571,8.714285714285714,8844.142857142857,NA,NA,NA
2020-10-10,Saturday,1161.2857142857142,24660.571428571428,0.04709078691259616,65.14285714285714,8.285714285714286,8650.142857142857,NA,NA,NA
2020-10-09,Friday,1146.5714285714287,24171.714285714286,0.04743442748903677,65.42857142857143,8.857142857142858,8539.714285714286,NA,NA,NA
2020-10-08,Thursday,1113.7142857142858,24043.714285714286,0.046320392618207314,61.285714285714285,8.285714285714286,8445.285714285714,NA,NA,NA
2020-10-07,Wednesday,1083.7142857142858,23673.571428571428,0.045777388890565124,55.42857142857143,9.285714285714286,8389.57142857143,NA,NA,NA
2020-10-06,Tuesday,1051,23660,0.044420963651732884,55.285714285714285,9.571428571428571,8357,NA,NA,NA
2020-10-05,Monday,1031.4285714285713,23810.14285714286,0.043318873709283556,56.285714285714285,9.714285714285714,8358.142857142857,NA,NA,NA
2020-10-04,Sunday,1024.857142857143,23615.85714285714,0.0433969911258174,56.285714285714285,10.285714285714286,8357.142857142857,NA,NA,NA
2020-10-03,Saturday,1029,23046.14285714286,0.044649554000359526,57.57142857142857,9.857142857142858,8339.42857142857,NA,NA,NA
2020-10-02,Friday,1035.2857142857142,23277.571428571428,0.04447567554298129,57.42857142857143,9.285714285714286,8271.714285714286,NA,NA,NA
2020-10-01,Thursday,1036.2857142857142,22940.85714285714,0.04517205733999228,60.42857142857143,8.714285714285714,8146.571428571428,NA,NA,NA
2020-09-30,Wednesday,1026.142857142857,22328.571428571428,0.04595649392194498,56.857142857142854,7.285714285714286,8002.428571428572,NA,NA,NA
2020-09-29,Tuesday,1026.2857142857142,21950.85714285714,0.04675378768157443,54.285714285714285,5.857142857142857,7845.571428571428,NA,NA,NA
2020-09-28,Monday,982.8571428571429,21115.285714285714,0.04654718653379069,49.57142857142857,6.571428571428571,7640.285714285715,NA,NA,NA
2020-09-27,Sunday,983,20386.85714285714,0.04821733890181349,47.142857142857146,6.142857142857143,7426.857142857143,NA,NA,NA
2020-09-26,Saturday,1018.2857142857143,19848.714285714286,0.051302351357770566,45.57142857142857,5.857142857142857,7175.714285714285,NA,NA,NA
2020-09-25,Friday,939.1428571428571,18905.714285714286,0.04967507934109113,42.857142857142854,6.285714285714286,6883.571428571428,NA,NA,NA
2020-09-24,Thursday,926,18795.285714285714,0.04926767350475423,40.714285714285715,6.571428571428571,6554.571428571428,NA,NA,NA
2020-09-23,Wednesday,916.8571428571429,18608,0.04927220243213364,40.57142857142857,7.428571428571429,6231.714285714285,NA,NA,NA
2020-09-22,Tuesday,891.5714285714286,18628.85714285714,0.04785969540344473,39.142857142857146,7.571428571428571,5901.571428571428,NA,NA,NA
2020-09-21,Monday,880,18647,0.04719257789456749,35,6.857142857142857,5596.142857142857,NA,NA,NA
2020-09-20,Sunday,838,18696.85714285714,0.044820367059398826,33.142857142857146,6.714285714285714,5309.142857142857,NA,NA,NA
2020-09-19,Saturday,754.7142857142857,18750.571428571428,0.040250201898608805,32.142857142857146,8.285714285714286,5054.285714285715,NA,NA,NA
2020-09-18,Friday,755.4285714285714,18050.285714285714,0.0418513359503609,32.57142857142857,7.714285714285714,4866,NA,NA,NA
2020-09-17,Thursday,667.5714285714286,16682,0.04001746964221488,31.428571428571427,8.428571428571429,4784.142857142857,NA,NA,NA
2020-09-16,Wednesday,590.4285714285714,14936.142857142857,0.0395301904297342,32.42857142857143,9.285714285714286,4789.714285714285,NA,NA,NA
2020-09-15,Tuesday,557.4285714285714,14241.42857142857,0.039141338148259604,31.285714285714285,9.285714285714286,4882.285714285715,NA,NA,NA
2020-09-14,Monday,551,14103.714285714286,0.03906772278832324,30.142857142857142,8.857142857142858,5030.857142857143,NA,NA,NA
2020-09-13,Sunday,550.2857142857143,13852.57142857143,0.03972444517779061,30.285714285714285,8.857142857142858,5198.428571428572,NA,NA,NA
2020-09-12,Saturday,546.4285714285714,12976,0.042110709881979916,31.857142857142858,7.857142857142857,5389.285714285715,NA,NA,NA
2020-09-11,Friday,545.7142857142857,12943.285714285714,0.04216195931702041,32.57142857142857,7.142857142857143,5602.142857142857,NA,NA,NA
2020-09-10,Thursday,598.8571428571429,13036.857142857143,0.04593569878805146,34,6.714285714285714,5819.285714285715,NA,NA,NA
2020-09-09,Wednesday,692.5714285714286,13897.42857142857,0.04983450175777636,32.285714285714285,5.571428571428571,5986.571428571428,NA,NA,NA
2020-09-08,Tuesday,761,17075,0.04456808199121523,34.285714285714285,5.571428571428571,6099.428571428572,NA,NA,NA
2020-09-07,Monday,777.4285714285714,17310.85714285714,0.044909883145177264,37.57142857142857,6.142857142857143,6175.571428571428,NA,NA,NA
2020-09-06,Sunday,783.2857142857143,16779.714285714286,0.046680515588550804,37.857142857142854,5.857142857142857,6236.857142857143,NA,NA,NA
2020-09-05,Saturday,814.7142857142857,16910,0.04817943735743854,37.857142857142854,5.285714285714286,6264,NA,NA,NA
2020-09-04,Friday,830.1428571428571,16688.714285714286,0.049742768851490746,39.714285714285715,5.285714285714286,6237.428571428572,NA,NA,NA
2020-09-03,Thursday,831,16345.714285714286,0.05083901415836392,38,4.428571428571429,6186.571428571428,NA,NA,NA
2020-09-02,Wednesday,846.8571428571429,17425,0.04860012297601968,41.714285714285715,5.285714285714286,6129,NA,NA,NA
2020-09-01,Tuesday,815.5714285714286,15038.57142857143,0.054231974921630094,40.285714285714285,6.285714285714286,6034,NA,NA,NA
2020-08-31,Monday,803,14997.857142857143,0.05354098204505406,40.714285714285715,6.571428571428571,5913.857142857143,NA,NA,NA
2020-08-30,Sunday,808.4285714285714,15127.142857142857,0.053442251392954956,43.285714285714285,7,5782,NA,NA,NA
2020-08-29,Saturday,779,15011,0.05189527679701552,42.57142857142857,7.571428571428571,5637.285714285715,NA,NA,NA
2020-08-28,Friday,738.1428571428571,14951.714285714286,0.04936844317899524,41.857142857142854,8.142857142857142,5504.714285714285,NA,NA,NA
2020-08-27,Thursday,734.2857142857143,15297.857142857143,0.04799925292991549,43.857142857142854,8.714285714285714,5395.285714285715,NA,NA,NA
2020-08-26,Wednesday,668.5714285714286,14250.857142857143,0.04691447130999639,40.857142857142854,7.857142857142857,5288.142857142857,NA,NA,NA
2020-08-25,Tuesday,672.1428571428571,17633.571428571428,0.03811722769068741,43.714285714285715,8.285714285714286,5226.571428571428,NA,NA,NA
2020-08-24,Monday,664.2857142857143,17420.571428571428,0.03813225742963983,44.142857142857146,8.428571428571429,5165,NA,NA,NA
2020-08-23,Sunday,642.8571428571429,17458,0.03682306924373599,42.857142857142854,8.714285714285714,5118.857142857143,NA,NA,NA
2020-08-22,Saturday,646.5714285714286,17463.428571428572,0.037024312031674354,41.57142857142857,8.857142857142858,5091.142857142857,NA,NA,NA
2020-08-21,Friday,639.4285714285714,17516.714285714286,0.036503910550739295,40.142857142857146,8.571428571428571,5069.571428571428,NA,NA,NA
2020-08-20,Thursday,625.5714285714286,17202.14285714286,0.036365901258148904,39.57142857142857,8.571428571428571,5056.857142857143,NA,NA,NA
2020-08-19,Wednesday,625.4285714285714,17322.714285714286,0.03610453657048136,39.57142857142857,8.571428571428571,5057.428571428572,NA,NA,NA
2020-08-18,Tuesday,611.5714285714286,13944.57142857143,0.043857312625496865,38.714285714285715,7.857142857142857,5076.285714285715,NA,NA,NA
2020-08-17,Monday,607.7142857142857,13810,0.04400537912485776,40,7.428571428571429,5112,NA,NA,NA
2020-08-16,Sunday,616,13789.142857142857,0.04467282748332021,42.285714285714285,7,5161.571428571428,NA,NA,NA
2020-08-15,Saturday,623.4285714285714,14266.42857142857,0.04369899364141591,45.142857142857146,7.285714285714286,5222,NA,NA,NA
2020-08-14,Friday,656,14353.857142857143,0.04570200145306886,46.42857142857143,7.571428571428571,5283.142857142857,NA,NA,NA
2020-08-13,Thursday,630,14238.285714285714,0.04424689970702733,45.857142857142854,7,5316.571428571428,NA,NA,NA
2020-08-12,Wednesday,654.2857142857143,14240.142857142857,0.04594656955688647,48.285714285714285,7,5379.142857142857,NA,NA,NA
2020-08-11,Tuesday,677,14372.714285714286,0.04710314186603584,45,6.571428571428571,5401.571428571428,NA,NA,NA
2020-08-10,Monday,716.1428571428571,14625.714285714286,0.04896464153154913,44,6.285714285714286,5415,NA,NA,NA
2020-08-09,Sunday,715.7142857142857,15090.285714285714,0.047428809451681306,44.857142857142854,6.142857142857143,5398.857142857143,NA,NA,NA
2020-08-08,Saturday,710.4285714285714,14391.714285714286,0.049363721188779255,42.57142857142857,6,5372.142857142857,NA,NA,NA
2020-08-07,Friday,682.8571428571429,14009.57142857143,0.048742186464356005,43.285714285714285,5.714285714285714,5340.428571428572,NA,NA,NA
2020-08-06,Thursday,714.7142857142857,14118.142857142857,0.050623817377842086,44.142857142857146,6,5336,NA,NA,NA
2020-08-05,Wednesday,697.2857142857143,14110.285714285714,0.049416838780221115,42.285714285714285,5.714285714285714,5297.857142857143,NA,NA,NA
2020-08-04,Tuesday,704.7142857142857,14340.142857142857,0.04914276606130642,45.42857142857143,5.714285714285714,5268.571428571428,NA,NA,NA
2020-08-03,Monday,686.7142857142857,14539.142857142857,0.04723210250162124,48.142857142857146,5.714285714285714,5211.142857142857,NA,NA,NA
2020-08-02,Sunday,690.7142857142857,14204.142857142857,0.04862766396121856,45.857142857142854,5.714285714285714,5161.142857142857,NA,NA,NA
2020-08-01,Saturday,705.2857142857143,14359.42857142857,0.049116558557841535,45.57142857142857,5,5112.857142857143,NA,NA,NA
2020-07-31,Friday,715.8571428571429,14758.857142857143,0.04850356202570853,43.285714285714285,4.857142857142857,5060.285714285715,NA,NA,NA
2020-07-30,Thursday,715,14801.42857142857,0.04830614805520703,42,4.714285714285714,4984,NA,NA,NA
2020-07-29,Wednesday,717.5714285714286,15035,0.0477267328614186,43.714285714285715,5.285714285714286,4913,NA,NA,NA
2020-07-28,Tuesday,692.5714285714286,14890,0.04651252038760434,43.57142857142857,4.571428571428571,4834.857142857143,NA,NA,NA
2020-07-27,Monday,674.2857142857143,14890.714285714286,0.04528229481460162,40.42857142857143,4.428571428571429,4789.714285714285,NA,NA,NA
2020-07-26,Sunday,713.1428571428571,14977,0.04761586814067284,41.857142857142854,4.714285714285714,4798.428571428572,NA,NA,NA
2020-07-25,Saturday,694,15042.714285714286,0.04613529093343716,41,4.714285714285714,4729,NA,NA,NA
2020-07-24,Friday,645.2857142857143,14829,0.04351511998689826,41.285714285714285,4.714285714285714,4661.428571428572,NA,NA,NA
2020-07-23,Thursday,630.4285714285714,14508.857142857143,0.043451290837124124,41.714285714285715,5,4643.142857142857,NA,NA,NA
2020-07-22,Wednesday,608.7142857142857,14262.714285714286,0.04267871272749126,39.42857142857143,4.857142857142857,4628.142857142857,NA,NA,NA
2020-07-21,Tuesday,619,14241.57142857143,0.04346430470152772,38.714285714285715,5.428571428571429,4609.571428571428,NA,NA,NA
2020-07-20,Monday,626.2857142857143,14136.714285714286,0.04430207059631961,36.285714285714285,5.857142857142857,4540,NA,NA,NA
2020-07-19,Sunday,565.8571428571429,13815,0.040959619461248126,32.57142857142857,5.571428571428571,4394.142857142857,NA,NA,NA
2020-07-18,Saturday,562.7142857142857,13501.714285714286,0.04167724733367192,33.714285714285715,5.571428571428571,4327.714285714285,NA,NA,NA
2020-07-17,Friday,611.5714285714286,13440.57142857143,0.045501891926363676,33.42857142857143,5.428571428571429,4247.428571428572,NA,NA,NA
2020-07-16,Thursday,603,14102.42857142857,0.042758592744917286,31.571428571428573,5.142857142857143,4092.8571428571427,NA,NA,NA
2020-07-15,Wednesday,599.8571428571429,13967.57142857143,0.042946416699906925,31.857142857142858,4.714285714285714,3942.714285714286,NA,NA,NA
2020-07-14,Tuesday,583.4285714285714,13282,0.043926258954116205,28.571428571428573,4.714285714285714,3822.285714285714,NA,NA,NA
2020-07-13,Monday,607.1428571428571,12850.285714285714,0.047247420846673785,29.285714285714285,4.285714285714286,3732,NA,NA,NA
2020-07-12,Sunday,597.8571428571429,11982,0.04989627298089992,32.714285714285715,4.428571428571429,3606.1428571428573,NA,NA,NA
2020-07-11,Saturday,570.1428571428571,13981.714285714286,0.040777750531306195,32.42857142857143,4.714285714285714,3471.8571428571427,NA,NA,NA
2020-07-10,Friday,455,11670.142857142857,0.038988383053212713,27.142857142857142,4.142857142857143,3373.6666666666665,NA,NA,NA
2020-07-09,Thursday,428.42857142857144,10990.857142857143,0.03898045128418426,27.571428571428573,4.571428571428571,3370.5,NA,NA,NA
2020-07-08,Wednesday,415.7142857142857,10949,0.03796824237047088,27.285714285714285,5.714285714285714,3388.6666666666665,NA,NA,NA
2020-07-07,Tuesday,410.42857142857144,11570.285714285714,0.03547263927301462,28.285714285714285,5.142857142857143,3409,NA,NA,NA
2020-07-06,Monday,392.2857142857143,12504.57142857143,0.03137138417950007,26.857142857142858,5.571428571428571,3406,NA,NA,NA
2020-07-05,Sunday,375.2857142857143,12762.57142857143,0.02940518032640086,22.857142857142858,6.571428571428571,3408.1666666666665,NA,NA,NA
2020-07-03,Friday,437,12668.142857142857,0.03449597979182877,24.714285714285715,7.857142857142857,3389,NA,NA,NA
2020-07-02,Thursday,447.7142857142857,12670.42857142857,0.035335370322347875,24.142857142857142,7.428571428571429,3301.285714285714,NA,NA,NA
2020-07-01,Wednesday,428.42857142857144,12572.857142857143,0.03407567321895239,26.285714285714285,6.857142857142857,3197.5714285714284,NA,NA,NA
2020-06-30,Tuesday,411,12261.714285714286,0.033518967284928695,27.714285714285715,7,3102.5714285714284,NA,NA,NA
2020-06-29,Monday,382.85714285714283,11540.285714285714,0.03317570745958258,28.714285714285715,7.428571428571429,3019.285714285714,NA,NA,NA
2020-06-28,Sunday,381.85714285714283,11682.142857142857,0.032687251605013755,30.428571428571427,6.571428571428571,2959,NA,NA,NA
2020-06-27,Saturday,372.57142857142856,11287.285714285714,0.03300806216855881,31.285714285714285,6.571428571428571,2896.5714285714284,NA,NA,NA
2020-06-26,Friday,374.14285714285717,11836.42857142857,0.031609438175125217,31.142857142857142,7.428571428571429,2850.285714285714,NA,NA,NA
2020-06-25,Thursday,354.7142857142857,11777,0.030119239680248426,32.142857142857146,9.142857142857142,2816.8571428571427,NA,NA,NA
2020-06-24,Wednesday,357.85714285714283,11736.142857142857,0.030491887088724696,29.714285714285715,10.571428571428571,2803.1428571428573,NA,NA,NA
2020-06-23,Tuesday,374.2857142857143,13136.285714285714,0.02849250712312678,28.857142857142858,11.571428571428571,2790.285714285714,NA,NA,NA
2020-06-22,Monday,367.42857142857144,13003.142857142857,0.028256904924084288,28.571428571428573,11.571428571428571,2774.1428571428573,NA,NA,NA
2020-06-21,Sunday,356.2857142857143,12475.285714285714,0.02855932300434001,26.714285714285715,11.857142857142858,2774.5714285714284,NA,NA,NA
2020-06-20,Saturday,334.85714285714283,12138.142857142857,0.027587180905528027,26.571428571428573,12.714285714285714,2804.1428571428573,NA,NA,NA
2020-06-19,Friday,326.14285714285717,11576.142857142857,0.028173707008255895,27.285714285714285,12.285714285714286,2858.285714285714,NA,NA,NA
2020-06-18,Thursday,342.85714285714283,11481,0.029863003471574154,28,13.428571428571429,2934.1428571428573,NA,NA,NA
2020-06-17,Wednesday,351.42857142857144,11396.42857142857,0.03083672829833908,29.571428571428573,12.428571428571429,2995.714285714286,NA,NA,NA
2020-06-16,Tuesday,341,9871,0.03454563873974268,31,13.428571428571429,3051.285714285714,NA,NA,NA
2020-06-15,Monday,355.57142857142856,10117.42857142857,0.03514444664087431,32.714285714285715,15,3125.5714285714284,NA,NA,NA
2020-06-14,Sunday,371,10761.57142857143,0.0344745191222737,34.714285714285715,15.714285714285714,3209.5714285714284,NA,NA,NA
2020-06-13,Saturday,381.57142857142856,10841.42857142857,0.03519567795493477,35,16,3298.5714285714284,NA,NA,NA
2020-06-12,Friday,402.14285714285717,10587.714285714286,0.03798202768707667,38.285714285714285,17.857142857142858,3414,NA,NA,NA
2020-06-11,Thursday,434.7142857142857,10224.285714285714,0.04251781472684085,38.42857142857143,19,3481.714285714286,NA,NA,NA
2020-06-10,Wednesday,428.42857142857144,10773.285714285714,0.03976767931258536,39.857142857142854,21.428571428571427,3548.8571428571427,NA,NA,NA
2020-06-09,Tuesday,430.7142857142857,10599.42857142857,0.04063561377971858,43.857142857142854,20.714285714285715,3642.714285714286,NA,NA,NA
2020-06-08,Monday,430.85714285714283,10028.285714285714,0.04296418701387504,45,21,3781.285714285714,NA,NA,NA
2020-06-07,Sunday,433.7142857142857,9640.285714285714,0.044989775051124746,45.714285714285715,20.857142857142858,3973.714285714286,NA,NA,NA
2020-06-06,Saturday,473,9338,0.05065324480616835,46.42857142857143,20.571428571428573,4174.714285714285,NA,NA,NA
2020-06-05,Friday,492.7142857142857,9227.142857142857,0.05339835887908345,50.42857142857143,21.714285714285715,4349.285714285715,NA,NA,NA
2020-06-04,Thursday,475.14285714285717,9059,0.052449813129799884,53.285714285714285,21.142857142857142,4583.142857142857,NA,NA,NA
2020-06-03,Wednesday,486.57142857142856,8151,0.05969469127363864,58.142857142857146,22,4819.857142857143,NA,NA,NA
