date,day,new_cases,new_antigen_cases,new_tests,new_antigen_tests,positivity,new_hosp,new_icu,new_deaths,new_ltc_deaths,new_recovered,new_vax_doses,new_vax_onedose,new_vax_complete,new_vax_boosted,active_cases
2020-11-07,Saturday,4647,230,46305,847,0.10035633300939423,201,25,34,18,3610,NA,NA,NA,NA,29529
2020-11-08,Sunday,5924,93,45582,0,0.12996358211574743,133,34,31,18,3511,NA,NA,NA,NA,31895
2020-11-09,Monday,3930,378,25518,6679,0.15400893486950387,144,25,19,14,3455,NA,NA,NA,NA,32347
2020-11-10,Tuesday,4906,213,34151,2330,0.14365611548710142,262,48,23,10,3581,NA,NA,NA,NA,33636
2020-11-11,Wednesday,4900,195,24703,1008,0.19835647492207426,218,36,56,38,3817,NA,NA,NA,NA,34652
2020-11-12,Thursday,7228,175,48513,3254,0.1489909921052089,292,54,39,23,2303,NA,NA,NA,NA,39535
2020-11-13,Friday,5552,239,50556,1994,0.10981881477965029,201,33,46,33,2289,NA,NA,NA,NA,42744
2020-11-14,Saturday,8703,176,51956,1790,0.1675071214104242,271,36,35,27,5478,NA,NA,NA,NA,45920
2020-11-15,Sunday,7559,361,65290,3816,0.11577576964313065,159,21,31,18,5639,NA,NA,NA,NA,47803
2020-11-16,Monday,7444,282,51151,1705,0.14552990166370158,177,27,12,4,6741,NA,NA,NA,NA,48487
2020-11-17,Tuesday,5945,305,33345,4443,0.17828759934023092,343,44,26,12,7066,NA,NA,NA,NA,47326
2020-11-18,Wednesday,5102,394,37493,1038,0.13607873469714346,298,60,67,51,7189,NA,NA,NA,NA,45164
2020-11-19,Thursday,7877,282,57526,7558,0.1369293884504398,279,39,72,51,4496,NA,NA,NA,NA,48459
2020-11-20,Friday,6812,283,58255,1036,0.11693416874088061,291,41,68,42,4067,NA,NA,NA,NA,51118
2020-11-21,Saturday,6265,319,52658,656,0.11897527441224505,283,40,51,33,9081,NA,NA,NA,NA,48238
2020-11-22,Sunday,7219,210,67724,2704,0.10659441261591164,184,25,40,22,8207,NA,NA,NA,NA,47196
2020-11-23,Monday,6353,0,57470,0,0.1105446319819036,177,28,24,9,7591,NA,NA,NA,NA,45924
2020-11-24,Tuesday,6423,165,53855,6501,0.11926469222913379,338,60,38,21,6536,NA,NA,NA,NA,45766
2020-11-25,Wednesday,6399,458,65790,4263,0.0972640218878249,322,71,72,48,6873,NA,NA,NA,NA,45208
2020-11-26,Thursday,5704,271,55575,8032,0.10263607737291948,277,27,101,63,4262,NA,NA,NA,NA,46543
2020-11-28,Saturday,9040,304,109382,1501,0.08264613921851859,380,77,45,23,12503,NA,NA,NA,NA,43017
2020-11-29,Sunday,8953,254,97518,711,0.0918086917287065,220,35,57,29,7738,NA,NA,NA,NA,44168
2020-11-30,Monday,5801,252,43382,2835,0.13371905398552394,148,29,15,6,7385,NA,NA,NA,NA,42562
2020-12-01,Tuesday,3570,386,22017,4900,0.1621474315301812,320,47,22,17,6932,NA,NA,NA,NA,39157
2020-12-02,Wednesday,5192,272,41524,4758,0.12503612368750602,267,47,77,44,6679,NA,NA,NA,NA,37566
2020-12-03,Thursday,6166,394,53263,4398,0.11576516531175488,245,38,92,48,3800,NA,NA,NA,NA,39823
2020-12-04,Friday,5371,231,60118,6362,0.08934096277321268,205,31,61,37,3132,NA,NA,NA,NA,41977
2020-12-05,Saturday,6337,159,52693,850,0.12026265348338488,231,38,75,40,7930,NA,NA,NA,NA,40280
2020-12-06,Sunday,5588,172,67404,2677,0.08290309180464067,174,11,64,38,7137,NA,NA,NA,NA,38660
2020-12-07,Monday,5296,339,63667,4733,0.08318281056120125,125,24,21,8,5920,NA,NA,NA,NA,38009
2020-12-08,Tuesday,3080,280,27234,3203,0.11309392670926048,236,48,22,15,819,NA,NA,NA,NA,40219
2020-12-09,Wednesday,4539,283,39487,5013,0.1149492237951731,215,43,82,51,5276,NA,NA,NA,NA,39377
2020-12-10,Thursday,3523,346,41506,3807,0.08487929455982268,220,39,89,56,4071,NA,NA,NA,NA,38716
2020-12-11,Friday,3773,251,58110,5449,0.06492858372053002,222,43,94,52,3205,NA,NA,NA,NA,39167
2020-12-12,Saturday,4447,210,50361,3405,0.0883024562657612,177,25,67,37,7749,NA,NA,NA,NA,35781
2020-12-13,Sunday,3439,173,48234,1301,0.07129825434340921,108,15,85,50,6272,NA,NA,NA,NA,32849
2020-12-14,Monday,3026,238,45370,3032,0.06669605466167071,102,27,18,11,5547,NA,NA,NA,NA,30302
2020-12-15,Tuesday,2340,419,32110,5631,0.0728744939271255,147,31,21,11,4743,NA,NA,NA,NA,27861
2020-12-16,Wednesday,2279,330,19566,5592,0.11647756311969744,195,37,92,54,4564,NA,NA,NA,NA,25453
2020-12-17,Thursday,2775,218,47659,4201,0.05822614826160851,192,30,83,52,2283,NA,NA,NA,NA,25846
2020-12-18,Friday,2737,172,63639,6814,0.043008218230959,151,30,65,36,2201,NA,NA,NA,NA,26298
2020-12-19,Saturday,2772,140,37168,1526,0.07458028411536806,145,9,57,34,4752,NA,NA,NA,NA,24235
2020-12-20,Sunday,2705,149,65075,2204,0.041567422205147905,79,20,70,45,4292,NA,NA,NA,NA,22557
2020-12-21,Monday,1998,299,33336,5609,0.05993520518358531,82,12,22,11,3389,NA,NA,NA,NA,21138
2020-12-22,Tuesday,1714,325,32214,4693,0.05320668032532439,187,25,24,16,3053,NA,NA,NA,NA,19761
2020-12-23,Wednesday,1513,0,23437,0,0.06455604386226906,147,25,75,44,3158,NA,NA,NA,NA,18036
2020-12-24,Thursday,1917,192,51552,7497,0.03718575418994413,142,26,79,53,1757,NA,NA,NA,NA,18084
2020-12-25,Friday,2170,194,52861,5300,0.04105105843627627,108,16,57,32,1436,NA,NA,NA,NA,18733
2020-12-27,Sunday,2534,125,88028,1224,0.02878629526968692,102,11,40,27,6214,NA,NA,NA,NA,14995
2020-12-28,Monday,1087,162,13334,1034,0.08152092395380231,105,12,13,7,2329,NA,NA,NA,NA,13730
2020-12-29,Tuesday,988,309,7504,4964,0.13166311300639658,185,36,36,12,2258,NA,NA,NA,NA,12408
2020-12-30,Wednesday,2019,400,25760,5676,0.07837732919254659,143,22,66,43,2173,270,NA,NA,NA,12166
2020-12-31,Thursday,2204,0,47925,0,0.04598852373500261,116,23,61,37,1401,6354,NA,NA,NA,12899
2021-01-01,Friday,2543,338,41605,5048,0.061122461242639106,120,18,54,33,1119,12379,NA,NA,NA,14256
2021-01-03,Sunday,2714,176,96673,8413,0.028074022736441405,111,20,53,35,5220,0,NA,NA,NA,11695
2021-01-04,Monday,3148,200,9926,1271,0.3171468869635301,85,18,13,7,2137,21385,NA,NA,NA,12689
2021-01-05,Tuesday,1612,167,15549,1097,0.10367226188179304,157,32,18,7,1111,2455,NA,NA,NA,13133
2021-01-06,Wednesday,2346,692,23592,10566,0.09944048830111903,100,14,67,40,243,310,NA,NA,NA,15149
2021-01-07,Thursday,2004,279,41522,5120,0.04826357111892491,104,11,44,23,1600,10007,NA,NA,NA,15488
2021-01-08,Friday,2387,236,49001,4763,0.04871329156547825,76,9,48,29,1217,13052,NA,NA,NA,16597
2021-01-09,Saturday,2489,217,42612,5654,0.05841077630714353,82,20,43,21,2819,15518,NA,NA,NA,16204
2021-01-10,Sunday,2165,187,40460,980,0.053509639149777556,64,8,44,27,2210,12536,NA,NA,NA,16109
2021-01-11,Monday,980,85,17961,967,0.054562663548800176,52,13,4,2,2249,15365,NA,NA,NA,14836
2021-01-12,Tuesday,1335,204,28593,5271,0.04668974923932431,116,28,13,5,1605,5204,NA,NA,NA,14533
2021-01-13,Wednesday,1504,226,24255,3746,0.06200783343640486,87,11,50,33,529,1980,2398,NA,NA,15441
2021-01-14,Thursday,1598,226,37091,5285,0.04308322773718692,95,14,43,23,1780,13585,6431,7154,NA,15199
2021-01-15,Friday,1640,152,46312,3130,0.03541198825358438,72,14,33,18,1370,18371,8708,9663,NA,15423
2021-01-16,Saturday,1529,132,30887,4524,0.04950302716353158,106,18,37,22,2964,19456,12070,7386,NA,13907
2021-01-17,Sunday,1364,96,31635,1029,0.04311680101153785,76,11,40,23,2215,14502,10833,3669,NA,12985
2021-01-18,Monday,980,77,21028,1743,0.04660452729693742,61,2,12,7,1857,11744,9519,2225,NA,12085
2021-01-19,Tuesday,922,220,14427,3652,0.06390795037083247,89,14,6,4,1771,5901,5668,233,NA,11227
2021-01-20,Wednesday,1237,196,18105,5818,0.06832366749516708,91,18,34,20,1642,973,710,263,NA,10775
2021-01-21,Thursday,1292,177,41246,3070,0.031324249624205984,68,13,32,15,984,6462,2999,3463,NA,11029
2021-01-22,Friday,1525,157,42220,3745,0.03612032212221696,91,19,21,11,793,17831,10211,7620,NA,11721
2021-01-23,Saturday,1565,183,42985,7023,0.03640804931953007,98,16,31,17,2029,25224,15113,10111,NA,11201
2021-01-24,Sunday,1196,132,35074,2069,0.0340993328391401,19,4,32,22,1283,21722,18252,3470,NA,11067
2021-01-25,Monday,794,127,21238,1082,0.03738581787362275,48,9,3,1,1456,23821,19570,4251,NA,10402
2021-01-26,Tuesday,727,149,10594,5194,0.0686237492920521,82,21,8,1,1313,17587,17456,131,NA,9788
2021-01-27,Wednesday,851,206,20715,5171,0.04108134202268887,59,9,18,10,1144,22586,16849,5737,NA,9453
2021-01-28,Thursday,1335,147,47600,3713,0.02804621848739496,53,11,16,13,860,30970,19057,11913,NA,9893
2021-01-29,Friday,1145,152,45929,2897,0.02492978292582029,74,9,28,11,653,36914,25289,11625,NA,10326
2021-01-30,Saturday,1087,149,32171,4538,0.033788194336514255,69,10,19,11,1529,44087,35568,8519,NA,9850
2021-01-31,Sunday,996,109,30834,1824,0.03230200428098852,39,6,13,7,1355,43449,37095,6354,NA,9470
2021-02-01,Monday,727,124,21040,1110,0.0345532319391635,44,5,2,1,1283,28156,23623,4533,NA,8906
2021-02-02,Tuesday,633,130,10090,4085,0.06273538156590684,95,11,8,3,1175,6368,5688,680,NA,8327
2021-02-03,Wednesday,669,218,21029,5907,0.03181321032859385,46,9,24,13,1112,16710,11041,5669,NA,7825
2021-02-04,Thursday,1410,135,50220,3349,0.028076463560334528,72,14,17,9,676,22646,16549,6097,NA,8542
2021-02-05,Friday,1054,163,38238,3551,0.027564203148700245,52,13,22,5,541,32161,22643,9518,NA,9027
2021-02-06,Saturday,1030,139,34325,4739,0.030007283321194466,69,6,16,6,1259,36502,27393,9109,NA,8745
2021-02-07,Sunday,914,34,28280,680,0.03231966053748232,59,3,10,5,1042,38183,28866,9317,NA,8594
2021-02-08,Monday,564,75,18523,714,0.03044863143119365,35,4,3,1,1065,4505,2380,2125,NA,8090
2021-02-09,Tuesday,586,124,10087,3513,0.058094577178546644,83,16,6,5,990,16051,12682,3369,NA,7666
2021-02-10,Wednesday,677,110,20253,4192,0.03342714659556609,61,34,11,6,964,20801,14438,6363,NA,7342
2021-02-11,Thursday,907,148,42190,4591,0.021497985304574543,65,13,24,13,605,24360,15616,8744,NA,7611
2021-02-12,Friday,1058,131,43058,2782,0.02457150819824423,58,8,19,15,510,31341,18678,12663,NA,8130
2021-02-13,Saturday,964,137,30552,4199,0.03155276250327311,69,7,7,3,1133,43056,23948,19108,NA,7930
2021-02-14,Sunday,779,55,27192,783,0.02864813180347161,40,7,7,2,1033,38977,19343,18541,NA,7666
2021-02-15,Monday,611,83,18206,1385,0.033560364714929146,41,7,2,0,1012,25153,14142,10553,NA,7254
2021-02-16,Tuesday,456,111,9237,3517,0.04936667749269243,46,9,2,0,869,12400,10881,1923,NA,6835
2021-02-17,Wednesday,783,152,21887,2718,0.0357746607575273,44,6,10,3,1096,15867,9419,6404,NA,6487
2021-02-18,Thursday,928,170,34341,5703,0.027023091930928046,54,18,14,8,539,32375,14676,17691,NA,6847
2021-02-19,Friday,1001,161,44947,3675,0.022270674349789753,27,10,8,2,413,40584,17776,22421,NA,7421
2021-02-20,Saturday,884,128,31944,3157,0.02767342849987478,58,9,11,5,1050,43407,14679,28741,NA,7230
2021-02-21,Sunday,891,66,28605,1189,0.03114840062926062,29,9,9,3,878,38062,11842,26048,NA,7222
2021-02-22,Monday,561,91,17667,847,0.03175411784683308,23,6,1,1,929,20853,5145,15579,NA,6847
2021-02-23,Tuesday,513,152,9272,3228,0.055327868852459015,50,12,1,0,836,7384,2342,5245,NA,6510
2021-02-24,Wednesday,761,203,19396,6888,0.039234893792534545,51,8,9,2,822,16825,7932,8825,NA,6433
2021-02-25,Thursday,996,150,42596,4011,0.023382477227908725,46,3,7,4,529,28517,13193,15275,NA,6883
2021-02-26,Friday,1159,117,39433,2750,0.029391626302842797,58,8,12,2,651,41558,21502,19736,NA,7367
2021-02-27,Saturday,826,146,27513,4631,0.030022171337186057,31,9,13,7,810,56756,32019,24827,NA,7356
2021-02-28,Sunday,813,112,29534,1175,0.02752759531387553,5,2,8,2,860,69269,41611,21743,NA,7292
2021-03-01,Monday,636,94,19335,1417,0.03289371605896044,8,2,3,2,828,32931,23896,14738,NA,7097
2021-03-02,Tuesday,443,146,10672,2952,0.04151049475262369,99,21,4,0,823,11837,6348,5489,NA,6695
2021-03-03,Wednesday,788,130,19959,5949,0.0394809359186332,37,11,17,7,782,31763,20373,11594,NA,6675
2021-03-04,Thursday,949,128,68776,3316,0.01379841805280912,33,4,14,6,476,34988,19164,15805,NA,7125
2021-03-05,Friday,813,148,37523,3889,0.02166671108386856,42,8,13,6,447,48009,27654,16234,NA,7461
2021-03-06,Saturday,975,115,31915,3385,0.03054989816700611,38,12,12,2,995,62960,40493,27274,NA,7400
2021-03-07,Sunday,897,117,28754,826,0.03119565973429784,2,0,4,1,885,51393,29803,26342,NA,7406
2021-03-08,Monday,473,515,36269,1111,0.01304144034850699,4,0,6,3,801,42334,26183,22096,NA,7071
2021-03-09,Tuesday,1641,186,6774,3887,0.24224977856510185,97,16,140,138,1566,20620,14676,10489,NA,6990
2021-03-10,Wednesday,922,171,20886,5803,0.04414440294934406,63,14,9,4,845,23117,16417,12809,NA,7041
2021-03-11,Thursday,1096,176,36147,3792,0.03032063518410933,35,16,19,7,446,48627,26614,27269,NA,7669
