date,day,new_cases,new_tests,new_icu,new_nonicu,new_hosp,new_deaths,positivity,cases_incomplete,deaths_incomplete
2020-12-14,Monday,2917.1428571428573,42871.42857142857,31.428571428571427,141.28571428571428,172.71428571428572,63.714285714285715,0.06804398533822059,FALSE,FALSE
2020-12-15,Tuesday,2723.714285714286,43068.57142857143,28.857142857142858,136,164.85714285714286,64.28571428571429,0.06324134270930078,FALSE,FALSE
2020-12-16,Wednesday,2573.4285714285716,44549.857142857145,28.142857142857142,129.42857142857142,157.57142857142858,64.71428571428571,0.05776513633200683,FALSE,FALSE
2020-12-17,Thursday,2465,43568,26,125.71428571428571,151.71428571428572,63,0.05657822254865957,FALSE,FALSE
2020-12-18,Friday,2338.4285714285716,42887.42857142857,24.428571428571427,122,146.42857142857142,61.285714285714285,0.05452480247291914,FALSE,FALSE
2020-12-19,Saturday,2280.1428571428573,43533.28571428572,21.857142857142858,119.85714285714286,141.71428571428572,59,0.05237699888098762,FALSE,FALSE
2020-12-20,Sunday,2217.714285714286,44224,21,115.28571428571429,136.28571428571428,59.714285714285715,0.05014730204672318,FALSE,FALSE
2020-12-21,Monday,2124.5714285714284,46987.71428571428,20.857142857142858,108.42857142857143,129.28571428571428,61.857142857142854,0.04521546665693768,FALSE,FALSE
2020-12-22,Tuesday,1993.7142857142858,46101,21,103.57142857142857,124.57142857142857,57.285714285714285,0.043246660283167086,FALSE,FALSE
2020-12-23,Wednesday,1870.4285714285713,46414.857142857145,18.571428571428573,100.85714285714286,119.42857142857143,53.285714285714285,0.04029805727230197,FALSE,FALSE
2020-12-24,Thursday,1672,41998.57142857143,18.857142857142858,94.71428571428571,113.57142857142857,52,0.03981087792101772,FALSE,FALSE
2020-12-25,Friday,1385,35137.71428571428,19.285714285714285,89.85714285714286,109.14285714285714,48.714285714285715,0.039416337350181324,FALSE,FALSE
2020-12-26,Saturday,1432.142857142857,34424,19.285714285714285,91.57142857142857,110.85714285714286,46.857142857142854,0.04160303442780784,FALSE,FALSE
2020-12-27,Sunday,1462.7142857142858,33581.71428571428,21,90.57142857142857,111.57142857142857,44,0.04355686768309284,FALSE,FALSE
2020-12-28,Monday,1501,31525.428571428572,19.285714285714285,94.14285714285714,113.42857142857143,40.57142857142857,0.04761235827767154,FALSE,FALSE
2020-12-29,Tuesday,1528.2857142857142,30240.285714285714,18,93,111,41.142857142857146,0.05053807125783014,FALSE,FALSE
2020-12-30,Wednesday,1646.4285714285713,30031.714285714286,18.714285714285715,93.85714285714286,112.57142857142857,41.285714285714285,0.0548229966416455,FALSE,FALSE
2020-12-31,Thursday,1754.2857142857142,31485,18.428571428571427,93.42857142857143,111.85714285714286,39.142857142857146,0.0557181424260986,FALSE,FALSE
2021-01-01,Friday,1794.7142857142858,31708.14285714286,17,93.57142857142857,110.57142857142857,38,0.056601053357181796,FALSE,FALSE
2021-01-02,Saturday,1826.7142857142858,30749.428571428572,18.285714285714285,89.57142857142857,107.85714285714286,38.857142857142854,0.05940644657740446,FALSE,FALSE
2021-01-03,Sunday,1852.4285714285713,30972,16.428571428571427,88.85714285714286,105.28571428571429,38.285714285714285,0.05980978210734119,FALSE,FALSE
2021-01-04,Monday,1869.2857142857142,29384,16.857142857142858,83.28571428571429,100.14285714285714,38,0.06361576757030064,FALSE,FALSE
2021-01-05,Tuesday,1862.4285714285713,29918.714285714286,16,83.28571428571429,99.28571428571429,38.42857142857143,0.06224961920632571,FALSE,FALSE
2021-01-06,Wednesday,1799,28980.14285714286,14.571428571428571,80.57142857142857,95.14285714285714,36.285714285714285,0.06207698867697586,FALSE,FALSE
2021-01-07,Thursday,1821,30199.428571428572,14.285714285714286,82.42857142857143,96.71428571428571,36.57142857142857,0.060299154194024485,FALSE,FALSE
2021-01-08,Friday,1985.857142857143,34395.42857142857,14.142857142857142,83.28571428571429,97.42857142857143,37.142857142857146,0.0577360778841042,FALSE,FALSE
2021-01-09,Saturday,1868.4285714285713,35211.857142857145,13.571428571428571,79.14285714285714,92.71428571428571,33.857142857142854,0.05306248301099873,FALSE,FALSE
2021-01-10,Sunday,1780,35079.42857142857,12.428571428571429,75.71428571428571,88.14285714285714,32.857142857142854,0.05074198960725863,FALSE,FALSE
2021-01-11,Monday,1644.142857142857,34173.71428571428,11.714285714285714,74.57142857142857,86.28571428571429,32.142857142857146,0.04811133034579627,FALSE,FALSE
2021-01-12,Tuesday,1509.142857142857,33242.42857142857,12,73.28571428571429,85.28571428571429,31,0.04539809279878984,FALSE,FALSE
