date,day,cases_7day,tests_7day,deaths_7day,deaths_ltc_7day,new_hosp_7day,positive_rate_7day,positive_rate_7day_pcr,active_cases_7day,new_vaccine_doses_7day,new_vaccines_1x_7day,new_vaccines_full_7day,new_boosters_7day,antigens_7day,antigen_tests_7day,case_growthrate_7day,test_growthrate_7day,tested_people_growthrate_7day,hosp_growthrate_7day,death_growthrate_7day,case_doubling_time,test_doubling_time,hosp_doubling_time,deaths_doubling_time
2021-10-25,Monday,2052.1428571428573,32321.428571428572,17.571428571428573,3.857142857142857,100.85714285714286,0.06349171270718232,0.07079002877451299,18967.6,11600.181818181818,2037.4285714285713,2180.4285714285716,8312.857142857143,340.57142857142856,8143.285714285715,NA,0.002641992536394522,NA,0.002513778119440646,0.0020709514038506705,NA,262.35773606910726,275.7392051428075,334.6998772019113
2021-10-26,Tuesday,2180.285714285714,33596.857142857145,17.714285714285715,3.857142857142857,96.14285714285714,0.0648955259420524,0.07097718650299208,18564.2,13616.09090909091,1986.142857142857,2035.5714285714287,8834.285714285714,365.57142857142856,8029.285714285715,NA,0.0027214269851879103,NA,0.0023881101585930343,0.0020825317325487347,NA,254.69989984393595,290.2492492089712,332.8387124798467
2021-10-27,Wednesday,2173.4285714285716,31514.285714285714,17.571428571428573,4.428571428571429,91.57142857142857,0.06896645512239347,0.07625897545653498,18291.6,17386.333333333332,2023.857142857143,2305.714285714286,9831.57142857143,366.42857142857144,7818.714285714285,NA,0.002558662121625207,NA,0.0022623009169409703,0.002058072426859831,NA,270.9021932601531,306.39035477968264,336.79435743548464
2021-10-28,Thursday,2220.4285714285716,33359.42857142857,19.714285714285715,4.571428571428571,94.85714285714286,0.0665607495846109,0.07232938724515237,18157.2,17023,2320.8571428571427,2197.285714285714,11148.57142857143,376.14285714285717,7861,NA,0.0026897615466323316,NA,0.002335179567626268,0.0023006455338572896,NA,257.69837531798606,296.82821405659,301.28377899128446
2021-10-29,Friday,2391.5714285714284,33933.71428571428,18.857142857142858,4,98.14285714285714,0.07047773811127576,0.07648072972035098,18305,18241.88888888889,2348.4285714285716,2511,13913.42857142857,408,7998.142857142857,NA,0.0027246637789742107,NA,0.002410685381392425,0.002195701793956609,NA,254.39732634494203,287.5311668250876,315.6836608995561
2021-11-01,Monday,2469.714285714286,33921.42857142857,19.285714285714285,3.857142857142857,119.57142857142857,0.07280690671720362,0.0759654682306616,18594.2,16769.18181818182,2239.285714285714,2889.8571428571427,16262.42857142857,507.42857142857144,8090.142857142857,NA,0.0025123305069037877,NA,0.0029250267956194725,0.0022395334052023002,NA,275.89808691778546,236.97122419459686,309.5051759218266
2021-11-02,Tuesday,2535.4285714285716,34017.142857142855,19.571428571428573,3.857142857142857,115.42857142857143,0.07453384847975811,0.07771282549948554,19117,21056.545454545456,2378.714285714286,4013.285714285714,19586.285714285714,571.7142857142857,8748.285714285714,NA,0.0025030612721182533,NA,0.002816533230995225,0.0022666949426406774,NA,276.91978150153676,246.09941502980988,305.79641200082955
2021-11-03,Wednesday,2699.1428571428573,34983.142857142855,21.285714285714285,4.285714285714286,124.42857142857143,0.07715552796857261,0.0820002343501526,19841.2,26008.555555555555,2326.4285714285716,3897.4285714285716,19379.428571428572,599.7142857142857,9380.42857142857,NA,0.002568374451815712,NA,0.0030201589083992874,0.002455222280811916,NA,269.8777742746681,229.5068576134359,282.3154489827816
2021-11-04,Thursday,2846,35820.42857142857,20,4.571428571428571,129.28571428571428,0.07945186904519767,0.08388239305709855,20763.4,24481,2181,4432.714285714285,19496.571428571428,667.1428571428571,9845.285714285714,NA,0.0026215154126443896,NA,0.0031250030319165717,0.002296901165578743,NA,264.40705906846074,221.80688257919434,301.7749265608018
2021-11-05,Friday,2850.285714285714,37109.57142857143,22.714285714285715,6,134.71428571428572,0.07680729268921764,0.08102938710488806,21646.8,25126.777777777777,2211.8571428571427,4462.714285714285,18601.285714285714,641.2857142857143,9847.857142857143,NA,0.0027069335060032618,NA,0.0032467264900325954,0.002601382493970572,NA,256.06361553496913,213.49109100748012,266.45338859875733
