date,day,new_cases,new_tests,new_deaths,new_ltc_deaths,new_hosp,positivity,positivity_pcr,active_cases,new_vax_doses,new_vax_onedose,new_vax_complete,new_vax_boosted,new_antigen_cases,new_antigen_tests
2021-03-15,Monday,1111.857142857143,24901,27.285714285714285,22.714285714285715,44.714285714285715,0.03505761769685899,0.032977371565679287,7943.571428571428,41832.71428571428,26930.14285714286,18936.85714285714,NA,161,3058.1428571428573
2021-03-16,Tuesday,979.7142857142857,25522.714285714286,7.571428571428571,3,46.142857142857146,0.0366107469052264,0.0344553241551609,8121.428571428572,39954,25499.14285714286,18095.85714285714,NA,169.14285714285714,3165.714285714286
2021-03-17,Wednesday,997.4285714285714,25474.428571428572,7.285714285714286,2.7142857142857144,45.285714285714285,0.038314424289692235,0.03590978170525166,8313.714285714286,41273.142857142855,25894.14285714286,18771,NA,183.71428571428572,3321.714285714286
2021-03-18,Thursday,1055.857142857143,26344.571428571428,5.428571428571429,1.8571428571428572,49,0.03916492699538756,0.03656252637798599,8552.142857142857,39450.57142857143,24749,17367.714285714286,NA,189.71428571428572,3301.714285714286
2021-03-19,Friday,1104.7142857142858,27146.571428571428,4.857142857142857,1.4285714285714286,51.285714285714285,0.039783304931952555,0.037074068643644126,8819.57142857143,40938.71428571428,24915.571428571428,18353.714285714286,NA,194.42857142857142,3313.714285714286
2021-03-20,Saturday,1134.5714285714287,27097.285714285714,5.142857142857143,1.2857142857142858,53.142857142857146,0.04041823520378962,0.03807774112895557,9094.285714285714,41003.57142857143,23738.714285714286,19036.428571428572,NA,189.28571428571428,3353.5714285714284
2021-03-21,Sunday,1128.7142857142858,27371,5.142857142857143,1.1428571428571428,53.142857142857146,0.040862375612178065,0.038279178906641835,9336.142857142857,41137.142857142855,24065.85714285714,18869.14285714286,NA,201,3478.4285714285716
2021-03-22,Monday,1174.857142857143,27771.714285714286,5,1,52.285714285714285,0.040571556226082515,0.03797389063427743,9597.285714285714,41056.57142857143,24225.428571428572,18019.571428571428,NA,203.85714285714286,3543.5714285714284
2021-03-23,Tuesday,1196.857142857143,27992.571428571428,5.714285714285714,1,56.42857142857143,0.04118962206666179,0.03859585757570206,9864,41622.28571428572,24643,17933.285714285714,NA,210.42857142857142,3635.714285714286
2021-03-24,Wednesday,1236.4285714285713,28671.85714285714,6,1.5714285714285714,57.142857142857146,0.041747322666322154,0.038576291981312634,10142,40566.71428571428,24317.428571428572,16589.428571428572,NA,215.71428571428572,3332.5714285714284
2021-03-25,Thursday,1286.7142857142858,28413.714285714286,7.428571428571429,2.857142857142857,59.42857142857143,0.0424902644842656,0.039672336233538094,10454.57142857143,40317.42857142857,24560,16313.42857142857,NA,221.28571428571428,3604.5714285714284
2021-03-26,Friday,1324.5714285714287,29047.85714285714,7.142857142857143,2.4285714285714284,60.285714285714285,0.0431984879547085,0.040106081088397305,10796.57142857143,40201,24620.714285714286,16384.714285714286,NA,229.14285714285714,3550.4285714285716
2021-03-27,Saturday,1373.7142857142858,28922.285714285714,6.857142857142857,2.7142857142857144,59.42857142857143,0.044007332032519865,0.040987702521312654,11151.42857142857,42551.71428571428,26589,17133.285714285714,NA,243.28571428571428,3849.714285714286
2021-03-28,Sunday,1412.4285714285713,29107.571428571428,6.857142857142857,2.857142857142857,59.42857142857143,0.0450441695671218,0.04262424129430531,11505.57142857143,44309.142857142855,26032.14285714286,19457.285714285714,NA,236.71428571428572,3932
2021-03-29,Monday,1469.2857142857142,29548.428571428572,7.571428571428571,3.142857142857143,60.57142857142857,0.046107101626851194,0.04349798080073228,11890.57142857143,44250.28571428572,25561.14285714286,20003.571428571428,NA,250.14285714285714,4022.285714285714
2021-03-30,Tuesday,1527.5714285714287,29784,6.714285714285714,3.4285714285714284,60.714285714285715,0.04732637401981088,0.04439888121946755,12296.285714285714,47664.57142857143,28548.571428571428,21212.714285714286,NA,252,3759
2021-03-31,Wednesday,1575.7142857142858,29239.285714285714,7.142857142857143,3.142857142857143,64.14285714285714,0.048857426482839354,0.0465337513623805,12718.142857142857,50959.28571428572,29048.85714285714,24113.428571428572,NA,266.2857142857143,4266.714285714285
2021-04-01,Thursday,1616.142857142857,29549.571428571428,6.571428571428571,2.2857142857142856,66.85714285714286,0.05019239163655072,0.04790152479403168,13136.714285714286,52695.857142857145,29630.714285714286,25625.571428571428,NA,297,4798.285714285715
2021-04-02,Friday,1736,30417,6.142857142857143,2.5714285714285716,68,0.051851447153032165,0.05039150702134473,13643.42857142857,53854.142857142855,30082,26449.14285714286,NA,293.57142857142856,4970.857142857143
2021-04-03,Saturday,1783.2857142857142,31025.571428571428,7.142857142857143,2.857142857142857,70.85714285714286,0.05329157253371671,0.05202484230119335,14139.714285714286,54976.71428571428,30379.14285714286,27663,NA,258.42857142857144,4241.571428571428
2021-04-04,Sunday,1805.857142857143,31834.85714285714,7.857142857142857,3.5714285714285716,71.71428571428571,0.05446512379112997,0.05408123979234128,14609.42857142857,54619.28571428572,31160.428571428572,26875.14285714286,NA,283.14285714285717,5021.142857142857
2021-04-06,Tuesday,1832.4285714285713,30796.571428571428,7.571428571428571,3.142857142857143,79.85714285714286,0.05659666885409831,0.05695430703099849,13141.857142857143,50302.125,29116.285714285714,26962.14285714286,NA,250.85714285714286,4568.571428571428
2021-04-07,Wednesday,1881.5714285714287,31384.285714285714,8.571428571428571,3.142857142857143,82.85714285714286,0.05759369293196042,0.056311377923252665,13517.57142857143,51954.375,30527.285714285714,26677.571428571428,NA,263.14285714285717,4071.1428571428573
2021-04-08,Thursday,1938,31613.428571428572,8.857142857142858,3.4285714285714284,83.14285714285714,0.058678795450484225,0.05708171195742468,13924,52505.25,31100.428571428572,27028.14285714286,NA,271,3999.8571428571427
2021-04-09,Friday,1953.142857142857,32618.85714285714,9.714285714285714,4,90,0.05914341674748946,0.05786861149927866,14312,55501.375,31324.285714285714,28227.571428571428,NA,295.14285714285717,4504.571428571428
2021-04-10,Saturday,2007.2857142857142,32681.428571428572,9.857142857142858,3.7142857142857144,95.28571428571429,0.059803697102744025,0.05827327715263157,14693.57142857143,58427.25,32017.428571428572,29162.14285714286,NA,333.14285714285717,5000.571428571428
2021-04-11,Sunday,2064.285714285714,32347.428571428572,10.285714285714286,3.5714285714285716,94.28571428571429,0.06099348254674671,0.058851725415571,15067.285714285714,58523,34562.71428571428,31797,NA,332.57142857142856,4655.714285714285
2021-04-12,Monday,2349.1428571428573,35809.142857142855,10.571428571428571,3.7142857142857144,98,0.06171963303029122,0.059353267624683764,17700,56160.5,39382.57142857143,36591.57142857143,NA,379.14285714285717,5093.571428571428
